symbol,mode,ipo_short_window,series_hash,split_cut,hist_bars,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,vol_ratio,obv_gain,obv_filter_pass,base_qualify_date,tv20_cr_at_q,shelf_start_date,shelf_high,shelf_low,shelf_range_pct,shelf_S,shelf_ok_s20,shelf_ok_s30,ath_before_breakout,dist_to_ath_pct,ath_ge_095,ath_new_high,trigger_date,trigger_close,vol_multiple,volx_ge_5,volx_ge_9,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct
ACMESOLAR,VAR,0,7f8628ee174f,0,379,2025-09-12,318.52,2026-01-23,198.78,37.59,130,0.698,0.831,4.617e-05,0.682,0.577,0.717,0.4464,0,2026-03-23,13.79,2026-05-11,310.1,275.6,11.13,15,1,1,318.52,5.1,1,1,2026-06-02,334.75,9.2,1,1,45,8.97,41.56,2026-06-03,335.0,0.546,18.19,19.94,19.94,,19.94,72,1,28.51,-3.27
ADANIENSOL,L120,0,277958e9e086,0,1340,2020-01-17,340.75,2020-03-12,163.85,51.91,120,0.395,0.779,1.144e-04,0.688,0.567,2.0,0.5672,1,2020-06-30,42.48,2020-12-15,441.2,395.75,10.3,15,1,0,441.2,2.96,1,1,2021-01-06,454.25,3.23,0,0,133,3.72,21.43,2021-01-07,457.0,0.5425,143.03,109.23,298.18,2021-01-18,-11.14,8,0,347.48,-13.1
ADANIENSOL,VAR,0,277958e9e086,0,1340,2020-01-02,356.65,2020-03-12,163.85,54.06,122,0.405,0.779,1.081e-04,0.698,0.557,1.996,0.5672,1,2020-06-30,42.48,2020-12-15,441.2,395.75,10.3,15,1,0,441.2,2.96,1,1,2021-01-06,454.25,3.23,0,0,133,3.72,21.43,2021-01-07,457.0,0.5318,143.03,109.23,298.18,2021-01-18,-11.14,8,0,347.48,-13.1
ADANIENT,L120,0,d0a7c0690915,1,1336,2020-02-20,250.8,2020-03-23,117.2,53.27,120,0.395,0.706,1.082e-04,0.679,0.658,0.912,0.403,0,2020-07-09,59.65,2020-10-09,318.9,297.6,6.68,15,1,0,320.0,2.91,1,1,2020-10-30,329.3,3.43,0,0,80,3.26,130.84,2020-11-02,328.8,0.3884,51.22,249.45,338.14,2021-06-17,303.28,155,0,406.33,-1.79
ADANIENT,L180,0,d0a7c0690915,1,1336,2020-02-20,250.8,2020-03-23,117.2,53.27,180,0.318,0.712,8.999e-05,0.492,0.483,1.094,0.3735,0,2020-09-17,200.4,2020-10-09,318.9,297.6,6.68,15,1,0,320.0,2.91,1,1,2020-10-30,329.3,3.43,0,0,30,3.26,130.84,2020-11-02,328.8,0.2366,51.22,249.45,338.14,2021-06-17,303.28,155,0,406.33,-1.79
ADANIGREEN,VAR,0,7e78d02464c6,0,907,2021-05-24,1360.95,2021-08-02,876.15,35.62,90,0.551,0.816,1.604e-04,0.558,0.411,2.696,0.3211,1,2021-09-29,139.61,2022-01-27,2024.65,1862.15,8.03,15,1,0,2024.65,1.13,1,1,2022-02-17,2047.6,3.88,0,0,97,6.0,80.06,2022-02-18,2060.0,0.5855,12.5,5.63,-71.01,2022-05-13,5.42,56,0,48.06,-71.31
ADANIPOWER,L120,0,20990b692e0c,0,3523,2022-11-16,69.05,2023-02-27,27.85,59.67,120,0.605,0.721,1.125e-04,0.697,0.442,4.03,0.2646,1,2023-05-11,144.2,2023-11-06,80.2,76.35,4.8,15,1,0,86.5,3.18,1,1,2023-11-28,89.25,5.38,1,0,137,12.33,505.14,2023-11-29,91.35,0.3246,23.1,55.72,21.46,2024-03-19,13.46,78,0,96.11,-8.7
ADOR,L180,0,1257dd324c75,0,4571,2022-09-21,1011.7,2022-12-23,776.1,23.29,180,0.458,0.738,2.995e-05,0.439,0.439,1.174,0.3407,0,2023-05-18,4.2,2023-06-16,1205.15,1090.0,9.55,15,1,1,1233.65,1.42,1,1,2023-07-10,1251.15,3.27,0,0,36,4.13,3.4,2023-07-11,1251.0,0.3778,-11.28,20.9,13.61,2023-08-03,-13.96,18,0,41.49,-18.31
AETHER,L250,0,f87aa934ff78,0,969,2025-03-11,932.95,2025-09-17,730.8,21.67,250,0.582,0.709,1.486e-05,0.425,0.512,1.405,0.4236,1,2026-02-17,20.14,2026-04-09,1190.2,1113.8,6.42,15,1,0,1224.65,2.23,1,1,2026-05-04,1252.0,4.71,0,0,48,6.84,31.36,2026-05-05,1256.0,0.3815,18.69,33.36,33.36,2026-05-22,-16.3,14,0,36.7,-18.5
AFFLE,L120,0,0d1caa01b0d6,0,1240,2024-01-01,1320.1,2024-03-19,1013.6,23.22,120,0.513,0.727,4.848e-05,0.575,0.417,1.093,0.3941,0,2024-06-14,31.84,2024-07-19,1510.1,1372.0,9.15,15,1,1,1510.1,5.64,1,1,2024-08-09,1595.2,11.51,1,1,38,7.62,67.72,2024-08-12,1595.95,0.3819,-2.07,-5.51,24.19,2024-10-22,-7.59,50,0,30.33,-21.93
AFFLE,L120,0,0d1caa01b0d6,0,1446,2024-12-16,1852.45,2025-02-28,1400.25,24.41,120,0.529,0.715,5.060e-05,0.573,0.4,0.693,0.2604,0,2025-05-27,25.81,2025-05-20,1868.7,1677.4,10.24,15,0,0,1868.7,3.76,1,1,2025-06-10,1939.0,7.66,1,0,10,3.76,41.64,2025-06-11,1947.0,0.3118,-2.08,-14.83,-23.66,2025-07-25,-7.47,33,0,12.27,-35.73
AFFLE,VAR,0,0d1caa01b0d6,0,1240,2024-01-01,1320.1,2024-03-19,1013.6,23.22,95,0.585,0.871,5.713e-05,0.685,0.505,1.004,0.3875,0,2024-05-18,17.22,2024-07-19,1510.1,1372.0,9.15,15,1,1,1510.1,5.64,1,1,2024-08-09,1595.2,11.51,1,1,57,7.62,67.72,2024-08-12,1595.95,0.5503,-2.07,-5.51,24.19,2024-10-22,-7.59,50,0,30.33,-21.93
AFFLE,VAR,0,0d1caa01b0d6,0,1446,2024-12-16,1852.45,2025-02-28,1400.25,24.41,90,0.596,0.718,7.250e-05,0.625,0.489,0.784,0.2652,0,2025-04-28,32.87,2025-05-20,1868.7,1677.4,10.24,15,0,0,1868.7,3.76,1,1,2025-06-10,1939.0,7.66,1,0,30,3.76,41.64,2025-06-11,1947.0,0.3242,-2.08,-14.83,-23.66,2025-07-25,-7.47,33,0,12.27,-35.73
AGARIND,L120,0,f0024cdefd38,0,2513,2024-02-01,1131.16,2024-03-13,786.48,30.47,120,0.353,0.7,9.782e-05,0.477,0.4,1.053,0.2882,0,2024-07-09,9.63,2024-07-19,1213.67,1116.2,8.03,15,1,1,1250.54,4.05,1,1,2024-08-09,1301.19,8.68,1,0,22,7.21,7.01,2024-08-12,1301.19,0.2214,-17.13,-13.04,-27.43,2024-10-03,-14.53,37,0,5.68,-35.88
AGARIND,VAR,0,f0024cdefd38,0,2513,2024-02-01,1131.16,2024-03-13,786.48,30.47,90,0.315,0.772,1.365e-04,0.542,0.533,1.256,0.3602,1,2024-06-14,6.28,2024-07-19,1213.67,1116.2,8.03,15,1,1,1250.54,4.05,1,1,2024-08-09,1301.19,8.68,1,0,38,7.21,7.01,2024-08-12,1301.19,0.4052,-17.13,-13.04,-27.43,2024-10-03,-14.53,37,0,5.68,-35.88
AHLUCONT,VAR,0,dd54f01cf6a7,0,1983,2017-05-12,399.35,2017-08-11,260.95,34.66,100,0.646,0.837,7.519e-05,0.694,0.53,1.924,-0.0966,0,2017-10-04,2.09,2017-12-05,390.0,357.05,8.45,15,1,0,399.35,1.39,1,1,2017-12-27,404.9,8.3,1,0,57,3.82,0.48,2017-12-28,410.0,0.5055,-9.87,-13.11,-21.17,2018-01-23,-14.43,19,0,8.05,-37.32
AIAENG,L180,0,cecf80ebd6c2,0,975,2008-09-08,322.76,2009-01-28,106.41,67.03,180,0.564,0.929,1.139e-04,0.578,0.711,2.342,0.3793,1,2009-05-29,2.05,2009-11-09,351.31,309.92,11.78,15,0,0,351.31,6.73,1,1,2009-11-30,374.94,5.09,1,0,125,6.73,2.07,2009-12-01,380.88,0.7038,-10.37,7.1,8.22,2010-01-27,-15.7,38,0,26.7,-18.22
AIAENG,L250,0,cecf80ebd6c2,0,975,2008-09-08,322.76,2009-01-28,106.41,67.03,250,0.442,0.752,6.246e-05,0.506,0.512,4.039,0.3648,1,2009-08-24,2.19,2009-11-09,351.31,309.92,11.78,15,0,0,351.31,6.73,1,1,2009-11-30,374.94,5.09,1,0,64,6.73,2.07,2009-12-01,380.88,0.4701,-10.37,7.1,8.22,2010-01-27,-15.7,38,0,26.7,-18.22
AIAENG,VAR,0,cecf80ebd6c2,0,975,2008-09-08,322.76,2009-01-28,106.41,67.03,172,0.544,0.932,1.221e-04,0.56,0.744,2.146,0.3793,1,2009-05-29,2.05,2009-11-09,351.31,309.92,11.78,15,0,0,351.31,6.73,1,1,2009-11-30,374.94,5.09,1,0,125,6.73,2.07,2009-12-01,380.88,0.7173,-10.37,7.1,8.22,2010-01-27,-15.7,38,0,26.7,-18.22
AKZOINDIA,L120,0,64eecc4600e1,0,3015,2016-09-28,1701.7,2017-01-16,1329.8,21.85,120,0.63,0.85,5.650e-05,0.546,0.45,1.46,0.5713,1,2017-03-22,2.01,2017-03-01,1646.65,1519.25,7.74,15,1,1,1720.0,0.21,1,1,2017-03-23,1723.55,11.33,1,1,1,4.67,2.05,2017-03-24,1720.0,0.4702,9.23,5.69,4.99,2017-05-23,3.11,40,0,21.45,-2.45
ALIVUS,L250,0,b3aa7f1e7ade,0,384,2025-05-15,1199.62,2025-12-08,860.05,28.31,250,0.643,0.706,9.120e-06,0.62,0.62,0.936,0.2963,0,2026-04-22,10.08,2026-07-14,1214.4,1095.7,9.77,15,1,1,1230.6,8.55,1,1,2026-08-04,1335.8,22.79,1,1,71,10.0,6.55,2026-08-05,1335.0,0.369,4.12,4.12,4.12,,4.12,27,1,11.9,-2.32
ALIVUS,VAR,0,b3aa7f1e7ade,0,384,2025-05-15,1199.62,2025-12-08,860.05,28.31,218,0.654,0.793,8.493e-06,0.694,0.711,0.893,0.2614,0,2026-03-30,6.28,2026-07-14,1214.4,1095.7,9.77,15,1,1,1230.6,8.55,1,1,2026-08-04,1335.8,22.79,1,1,85,10.0,6.55,2026-08-05,1335.0,0.4542,4.12,4.12,4.12,,4.12,27,1,11.9,-2.32
ALKEM,L120,0,fd36ea56ab35,0,506,2017-04-20,2138.4,2017-08-11,1705.75,20.23,120,0.681,0.748,1.793e-05,0.696,0.567,1.073,0.1501,0,2017-10-09,4.63,2017-12-19,2225.95,2147.5,3.52,15,1,0,2225.95,4.39,1,1,2018-01-10,2323.6,11.35,1,1,64,4.57,4.85,2018-01-11,2290.05,0.2959,-22.67,-17.68,-17.46,2018-03-20,-8.12,46,0,1.26,-24.63
ALKEM,L180,0,fd36ea56ab35,0,506,2017-03-27,2211.3,2017-08-11,1705.75,22.86,180,0.659,0.72,1.281e-05,0.687,0.517,0.892,0.1371,0,2017-11-13,3.44,2017-12-19,2225.95,2147.5,3.52,15,1,0,2225.95,4.39,1,1,2018-01-10,2323.6,11.35,1,1,41,4.57,4.85,2018-01-11,2290.05,0.2513,-22.67,-17.68,-17.46,2018-03-20,-8.12,46,0,1.26,-24.63
ALKEM,VAR,0,fd36ea56ab35,0,506,2017-03-27,2211.3,2017-08-11,1705.75,22.86,137,0.699,0.88,2.278e-05,0.695,0.599,1.07,0.0614,0,2017-10-12,4.63,2017-12-19,2225.95,2147.5,3.52,15,1,0,2225.95,4.39,1,1,2018-01-10,2323.6,11.35,1,1,61,4.57,4.85,2018-01-11,2290.05,0.4456,-22.67,-17.68,-17.46,2018-03-20,-8.12,46,0,1.26,-24.63
AMBER,VAR,0,bb4ccf660dca,0,616,2020-02-20,1639.75,2020-04-13,1004.65,38.73,90,0.36,0.743,1.835e-04,0.457,0.456,0.662,0.2641,0,2020-07-06,7.18,2020-07-13,1538.25,1459.7,5.11,15,1,1,1639.75,5.03,1,1,2020-08-03,1722.2,14.84,1,1,20,16.17,6.78,2020-08-04,1744.9,0.3523,25.66,43.6,73.24,2021-03-25,72.09,163,0,109.87,-5.89
AMBER,VAR,0,bb4ccf660dca,0,913,2021-03-08,3553.05,2021-06-01,2713.8,23.62,90,0.618,0.769,5.518e-05,0.691,0.411,1.148,0.2999,0,2021-07-19,27.8,2021-09-20,3502.2,3086.65,11.87,15,1,0,3553.05,2.42,1,1,2021-10-11,3639.1,4.92,0,0,57,3.91,18.97,2021-10-12,3668.4,0.308,-4.86,-0.84,-37.91,2021-10-25,-12.16,9,0,9.75,-44.39
ANTHEM,L120,0,b1207c0ac271,0,271,2025-09-24,820.75,2026-01-27,592.4,27.82,120,0.697,0.705,3.968e-05,0.644,0.5,0.578,-0.027,0,2026-03-19,11.26,2026-08-05,898.0,825.65,8.06,15,0,0,898.0,2.79,1,1,2026-08-26,923.05,3.9,0,0,107,5.53,52.43,2026-08-27,928.0,0.1839,1.36,1.36,1.36,,1.36,12,1,5.34,-4.31
ANTHEM,L180,0,b1207c0ac271,0,271,2025-09-17,864.5,2026-01-27,592.4,31.47,180,0.642,0.704,2.561e-05,0.615,0.45,0.619,0.2283,0,2026-05-05,17.91,2026-08-05,898.0,825.65,8.06,15,0,0,898.0,2.79,1,1,2026-08-26,923.05,3.9,0,0,79,5.53,52.43,2026-08-27,928.0,0.2634,1.36,1.36,1.36,,1.36,12,1,5.34,-4.31
ANTHEM,VAR,1,b1207c0ac271,0,271,2025-09-17,864.5,2026-01-27,592.4,31.47,128,0.693,0.763,3.845e-05,0.661,0.578,0.587,0.0195,0,2026-03-24,11.28,2026-08-05,898.0,825.65,8.06,15,0,0,898.0,2.79,1,1,2026-08-26,923.05,3.9,0,0,104,5.53,52.43,2026-08-27,928.0,0.3491,1.36,1.36,1.36,,1.36,12,1,5.34,-4.31
ANUP,L180,0,91f5731724aa,0,622,2020-12-14,395.11,2021-04-12,267.83,32.21,180,0.531,0.702,4.437e-05,0.365,0.417,1.989,0.4768,1,2021-08-12,6.55,2021-08-18,488.39,451.21,7.61,15,1,1,500.12,1.53,1,1,2021-09-09,507.78,3.17,0,0,19,4.33,2.42,2021-09-13,511.3,0.4481,-5.53,-22.75,-5.08,2021-10-21,-11.84,28,0,16.82,-41.84
APARINDS,L120,0,686223288866,0,4324,2022-01-25,822.75,2022-05-11,590.55,28.22,120,0.697,0.709,9.788e-05,0.457,0.475,1.907,0.4698,1,2022-06-30,31.51,2022-06-17,997.1,915.3,8.2,15,0,0,997.1,2.27,1,1,2022-07-08,1019.75,3.07,0,0,6,3.42,33.86,2022-07-11,1008.0,0.3089,46.1,80.97,244.06,2023-01-23,55.47,135,0,258.13,-8.73
APOLLOHOSP,L120,0,ef42b524eddf,0,2156,2010-10-13,572.9,2011-01-06,453.15,20.9,120,0.529,0.707,2.123e-05,0.699,0.7,0.995,0.2846,0,2011-03-29,2.5,2011-10-13,539.6,504.05,6.59,15,1,1,572.9,0.64,1,1,2011-11-08,576.55,8.7,1,0,150,6.85,2.01,2011-11-09,580.65,0.4367,3.76,6.23,38.55,2011-12-14,-4.1,24,0,54.91,-22.14
APOLLOTYRE,L120,0,194e2edcd088,0,2297,2013-05-07,100.45,2013-06-25,56.35,43.9,120,0.387,0.717,7.568e-05,0.693,0.658,1.938,0.2155,1,2013-10-10,21.77,2014-03-25,167.95,155.35,7.5,15,0,0,167.95,3.19,1,1,2014-04-17,173.3,3.35,0,0,127,7.67,56.2,2014-04-21,174.1,0.4581,3.79,18.01,-0.46,2014-07-09,5.11,56,0,43.48,-11.26
APOLLOTYRE,VAR,0,194e2edcd088,0,2297,2013-05-07,100.45,2013-06-25,56.35,43.9,95,0.372,0.71,1.165e-04,0.696,0.695,2.011,0.2557,1,2013-09-19,16.07,2014-03-25,167.95,155.35,7.5,15,0,0,167.95,3.19,1,1,2014-04-17,173.3,3.35,0,0,141,7.67,56.2,2014-04-21,174.1,0.4482,3.79,18.01,-0.46,2014-07-09,5.11,56,0,43.48,-11.26
APOLLOTYRE,VAR,0,194e2edcd088,0,3106,2016-10-05,229.45,2017-02-15,174.2,24.08,131,0.692,0.704,4.506e-05,0.51,0.542,1.39,0.4732,1,2017-04-18,93.82,2017-07-12,266.95,251.0,5.97,15,1,1,266.95,4.05,1,1,2017-08-02,277.75,3.08,0,0,74,4.05,75.52,2017-08-03,278.5,0.3139,-12.15,-6.27,2.93,2017-08-29,-10.54,17,0,10.32,-18.08
APTECHT-BE,L180,0,b1452e44f991,0,4537,2022-04-08,253.06,2022-06-20,136.89,45.91,180,0.413,0.704,5.871e-05,0.536,0.483,1.04,0.4207,0,2022-11-22,5.64,2023-04-26,304.26,287.8,5.41,15,1,0,309.39,5.75,1,1,2023-05-18,327.19,9.55,1,1,120,11.38,6.91,2023-05-19,330.55,0.3739,-8.82,-28.41,-35.07,2023-07-24,-6.72,46,0,22.75,-41.62
APTECHT-BE,L250,0,b1452e44f991,0,4537,2022-01-04,297.01,2022-06-20,136.89,53.91,250,0.47,0.703,3.156e-05,0.564,0.404,0.926,0.3604,0,2022-12-29,3.38,2023-04-26,304.26,287.8,5.41,15,1,0,309.39,5.75,1,1,2023-05-18,327.19,9.55,1,1,93,11.38,6.91,2023-05-19,330.55,0.3002,-8.82,-28.41,-35.07,2023-07-24,-6.72,46,0,22.75,-41.62
APTECHT-BE,VAR,0,b1452e44f991,0,4537,2022-01-04,297.01,2022-06-20,136.89,53.91,202,0.562,0.728,3.120e-05,0.699,0.5,1.039,0.4575,0,2022-10-27,5.74,2023-04-26,304.26,287.8,5.41,15,1,0,309.39,5.75,1,1,2023-05-18,327.19,9.55,1,1,137,11.38,6.91,2023-05-19,330.55,0.3993,-8.82,-28.41,-35.07,2023-07-24,-6.72,46,0,22.75,-41.62
ARIES,L180,0,cb0171872734,0,4343,2024-12-13,385.85,2025-03-03,227.52,41.03,180,0.43,0.721,4.588e-05,0.461,0.417,1.433,0.3043,1,2025-07-31,3.21,2025-07-25,402.7,354.95,11.86,15,1,0,402.7,2.23,1,1,2025-08-18,411.7,3.93,0,0,11,5.13,3.53,2025-08-19,411.0,0.3809,-8.09,-19.73,10.15,2025-09-30,-9.65,30,0,11.9,-30.57
ARIES,VAR,0,cb0171872734,0,4332,2024-12-13,385.85,2025-03-03,227.52,41.03,143,0.387,0.766,5.960e-05,0.437,0.517,2.351,0.2891,1,2025-07-10,2.09,2025-07-10,383.65,342.6,10.7,15,0,0,385.85,1.27,1,1,2025-07-31,390.75,3.32,0,0,15,3.73,3.21,2025-08-01,389.0,0.5187,2.83,-22.96,-11.56,2025-09-30,-4.54,41,0,18.23,-26.65
ARIHANTSUP,L120,0,4e06b8e34873,0,1660,2023-04-10,219.12,2023-08-08,164.02,25.15,120,0.697,0.8,4.754e-05,0.641,0.633,0.931,0.1873,0,2023-09-29,2.15,2023-11-24,274.62,248.16,9.64,15,0,0,274.62,3.54,1,1,2023-12-18,284.35,3.37,0,0,52,6.79,2.5,2023-12-19,283.41,0.3862,16.89,20.62,55.48,2024-03-11,9.16,56,0,67.13,-15.89
ARVIND,L120,0,deb3d8178173,1,1201,2022-12-05,101.85,2023-02-24,79.85,21.6,120,0.529,0.864,8.134e-05,0.443,0.417,1.391,0.5424,1,2023-05-23,11.78,2023-09-08,174.3,158.95,8.81,15,1,1,175.95,5.48,1,1,2023-10-03,185.6,4.46,0,0,91,6.94,16.27,2023-10-04,186.9,0.5553,39.89,47.54,82.5,2024-02-12,45.51,90,0,125.41,-12.49
ASAHIINDIA,L120,0,f8182d7995f5,0,4355,2022-02-03,596.5,2022-05-12,387.75,35.0,120,0.697,0.701,7.366e-05,0.587,0.5,0.884,0.5036,0,2022-07-01,11.27,2022-08-01,587.7,524.7,10.72,15,1,1,596.5,4.48,1,1,2022-08-24,623.2,8.75,1,0,36,6.67,12.73,2022-08-25,634.0,0.3224,-2.52,-19.35,-6.55,2022-09-16,-4.47,16,0,9.46,-33.81
ASAHIINDIA,VAR,0,f8182d7995f5,0,4355,2022-02-03,596.5,2022-05-12,387.75,35.0,114,0.575,0.706,9.103e-05,0.461,0.526,1.115,0.4249,0,2022-07-19,20.15,2022-08-01,587.7,524.7,10.72,15,1,1,596.5,4.48,1,1,2022-08-24,623.2,8.75,1,0,24,6.67,12.73,2022-08-25,634.0,0.4634,-2.52,-19.35,-6.55,2022-09-16,-4.47,16,0,9.46,-33.81
ASTEC,L120,0,fef894cb80c8,0,1630,2016-01-05,248.95,2016-02-29,176.2,29.22,120,0.328,0.878,9.860e-05,0.359,0.4,0.894,0.3645,0,2016-06-28,2.24,2016-07-29,378.2,348.45,7.87,15,1,1,386.6,6.12,1,1,2016-08-22,410.25,17.32,1,1,37,9.17,1.76,2016-08-23,411.65,0.414,23.19,41.69,41.05,2016-11-21,17.64,59,0,67.31,-14.3
ASTEC,L120,0,fef894cb80c8,0,2941,2021-01-04,1298.95,2021-03-31,996.2,23.31,120,0.597,0.718,8.058e-05,0.46,0.475,0.994,0.332,0,2021-06-11,5.9,2021-11-22,1360.5,1310.25,3.69,15,1,1,1461.65,5.46,1,1,2021-12-13,1541.4,34.66,1,1,125,14.64,1.68,2021-12-14,1541.4,0.3192,-2.96,12.46,16.55,2022-02-24,-14.05,52,0,47.36,-17.91
ASTEC,VAR,0,fef894cb80c8,0,2941,2021-01-04,1298.95,2021-03-31,996.2,23.31,90,0.663,0.799,1.102e-04,0.538,0.633,1.022,0.2885,0,2021-05-18,6.7,2021-11-22,1360.5,1310.25,3.69,15,1,1,1461.65,5.46,1,1,2021-12-13,1541.4,34.66,1,1,143,14.64,1.68,2021-12-14,1541.4,0.4292,-2.96,12.46,16.55,2022-02-24,-14.05,52,0,47.36,-17.91
ASTRAZEN,L120,0,09e2fabe7d67,0,4808,2024-02-06,6927.05,2024-03-14,4928.05,28.86,120,0.387,0.715,7.118e-05,0.491,0.525,0.833,0.2338,0,2024-07-03,6.66,2024-06-12,6458.55,6250.75,3.22,15,1,0,6927.05,2.91,1,1,2024-07-04,7128.85,43.79,1,1,1,11.42,6.66,2024-07-05,7190.0,0.3536,10.85,-11.56,27.27,2024-11-14,-5.8,92,0,48.69,-13.49
