symbol,mode,ipo_short_window,series_hash,split_cut,hist_bars,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,vol_ratio,obv_gain,obv_filter_pass,base_qualify_date,tv20_cr_at_q,shelf_start_date,shelf_high,shelf_low,shelf_range_pct,shelf_S,shelf_ok_s20,shelf_ok_s30,ath_before_breakout,dist_to_ath_pct,ath_ge_095,ath_new_high,trigger_date,trigger_close,vol_multiple,volx_ge_5,volx_ge_9,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct
ACC,L180,0,b1f27164dea2,0,4724,2022-12-14,2668.6,2023-03-28,1613.95,39.52,180,0.531,0.836,3.138e-05,0.7,0.667,1.056,0.3321,0,2023-08-01,94.45,2024-01-25,2637.65,2467.65,6.45,15,0,0,2747.7,-0.99,1,0,2024-02-16,2720.4,4.34,0,0,136,3.14,88.1,2024-02-19,2744.0,0.6899,-8.09,-16.01,-30.34,2024-03-13,-12.93,18,0,3.64,-33.0
ACC,L250,0,b1f27164dea2,0,4724,2022-12-14,2668.6,2023-03-28,1613.95,39.52,250,0.446,0.706,1.862e-05,0.611,0.516,0.93,0.2912,0,2023-10-19,45.25,2024-01-25,2637.65,2467.65,6.45,15,0,0,2747.7,-0.99,1,0,2024-02-16,2720.4,4.34,0,0,82,3.14,88.1,2024-02-19,2744.0,0.4457,-8.09,-16.01,-30.34,2024-03-13,-12.93,18,0,3.64,-33.0
ACC,VAR,0,b1f27164dea2,0,3045,2016-08-05,1721.05,2016-11-21,1272.25,26.08,149,0.466,0.733,2.644e-05,0.698,0.443,0.891,0.1523,0,2017-03-15,36.38,2017-04-13,1660.15,1492.85,10.08,15,1,0,1762.8,-2.92,1,0,2017-05-08,1711.25,3.92,0,0,35,3.08,60.69,2017-05-09,1701.0,0.3536,2.16,6.38,-12.18,2017-06-30,-7.82,38,0,9.93,-12.78
ACC,VAR,0,b1f27164dea2,0,4724,2022-12-14,2668.6,2023-03-28,1613.95,39.52,193,0.375,0.805,3.441e-05,0.558,0.663,1.042,0.3235,0,2023-09-22,106.96,2024-01-25,2637.65,2467.65,6.45,15,0,0,2747.7,-0.99,1,0,2024-02-16,2720.4,4.34,0,0,100,3.14,88.1,2024-02-19,2744.0,0.5556,-8.09,-16.01,-30.34,2024-03-13,-12.93,18,0,3.64,-33.0
ACCELYA,L250,0,603b8dcd6d46,0,4458,2021-10-14,1322.7,2022-06-20,793.3,40.02,250,0.699,0.771,1.824e-05,0.566,0.528,0.587,0.4374,0,2022-10-07,2.31,2022-12-30,1459.0,1324.4,9.23,15,0,0,1607.0,-4.56,1,0,2023-01-20,1533.8,3.96,0,0,73,5.48,2.32,2023-01-23,1556.7,0.4152,-12.72,-16.1,11.52,2023-01-25,-12.29,3,0,21.23,-35.6
ACCELYA,VAR,0,603b8dcd6d46,0,4458,2021-10-14,1322.7,2022-06-20,793.3,40.02,241,0.7,0.739,1.851e-05,0.561,0.548,0.568,0.4694,0,2022-10-03,2.12,2022-12-30,1459.0,1324.4,9.23,15,0,0,1607.0,-4.56,1,0,2023-01-20,1533.8,3.96,0,0,76,5.48,2.32,2023-01-23,1556.7,0.3982,-12.72,-16.1,11.52,2023-01-25,-12.29,3,0,21.23,-35.6
ACMESOLAR,L120,1,7f8628ee174f,0,161,2024-12-03,280.38,2025-01-28,173.53,38.11,119,0.432,0.719,5.195e-05,0.699,0.42,0.582,0.0826,0,2025-05-12,12.71,2025-06-19,262.72,245.38,6.6,15,1,1,280.38,2.3,1,1,2025-07-10,286.83,25.17,1,1,43,9.18,14.66,2025-07-11,293.64,0.3343,-1.28,-18.18,31.2,2025-09-26,-9.17,54,0,35.76,-33.34
ACMESOLAR,L180,1,7f8628ee174f,0,161,2024-12-03,280.38,2025-01-28,173.53,38.11,119,0.432,0.719,5.195e-05,0.699,0.42,0.582,0.0826,0,2025-05-12,12.71,2025-06-19,262.72,245.38,6.6,15,1,1,280.38,2.3,1,1,2025-07-10,286.83,25.17,1,1,43,9.18,14.66,2025-07-11,293.64,0.3343,-1.28,-18.18,31.2,2025-09-26,-9.17,54,0,35.76,-33.34
ACMESOLAR,L180,0,7f8628ee174f,0,377,2025-09-12,318.52,2026-01-23,198.78,37.59,180,0.609,0.71,4.027e-05,0.541,0.417,0.985,0.4051,0,2026-05-12,38.71,2026-05-07,305.6,275.6,9.82,15,1,1,318.52,-2.64,1,0,2026-05-29,310.1,3.81,0,0,12,1.47,36.49,2026-06-01,314.0,0.3476,30.3,27.96,27.96,,27.96,74,1,37.1,-5.76
ACMESOLAR,L250,1,7f8628ee174f,0,161,2024-12-03,280.38,2025-01-28,173.53,38.11,119,0.432,0.719,5.195e-05,0.699,0.42,0.582,0.0826,0,2025-05-12,12.71,2025-06-19,262.72,245.38,6.6,15,1,1,280.38,2.3,1,1,2025-07-10,286.83,25.17,1,1,43,9.18,14.66,2025-07-11,293.64,0.3343,-1.28,-18.18,31.2,2025-09-26,-9.17,54,0,35.76,-33.34
ACMESOLAR,VAR,1,7f8628ee174f,0,161,2024-12-03,280.38,2025-01-28,173.53,38.11,96,0.411,0.808,8.396e-05,0.699,0.51,1.224,0.1098,1,2025-04-24,18.43,2025-06-19,262.72,245.38,6.6,15,1,1,280.38,2.3,1,1,2025-07-10,286.83,25.17,1,1,54,9.18,14.66,2025-07-11,293.64,0.5112,-1.28,-18.18,31.2,2025-09-26,-9.17,54,0,35.76,-33.34
ACMESOLAR,VAR,0,7f8628ee174f,0,377,2025-09-12,318.52,2026-01-23,198.78,37.59,130,0.698,0.831,4.617e-05,0.682,0.577,0.717,0.4464,0,2026-03-23,13.79,2026-05-07,305.6,275.6,9.82,15,1,1,318.52,-2.64,1,0,2026-05-29,310.1,3.81,0,0,43,1.47,36.49,2026-06-01,314.0,0.546,30.3,27.96,27.96,,27.96,74,1,37.1,-5.76
ADANIENSOL,L120,0,277958e9e086,0,1340,2020-01-17,340.75,2020-03-12,163.85,51.91,120,0.395,0.779,1.144e-04,0.688,0.567,2.0,0.5672,1,2020-06-30,42.48,2020-12-15,441.2,395.75,10.3,15,1,0,441.2,2.96,1,1,2021-01-06,454.25,3.23,0,0,133,3.72,21.43,2021-01-07,457.0,0.5425,143.03,109.23,298.18,2021-01-18,-11.14,8,0,347.48,-13.1
ADANIENSOL,VAR,0,277958e9e086,0,1340,2020-01-02,356.65,2020-03-12,163.85,54.06,122,0.405,0.779,1.081e-04,0.698,0.557,1.996,0.5672,1,2020-06-30,42.48,2020-12-15,441.2,395.75,10.3,15,1,0,441.2,2.96,1,1,2021-01-06,454.25,3.23,0,0,133,3.72,21.43,2021-01-07,457.0,0.5318,143.03,109.23,298.18,2021-01-18,-11.14,8,0,347.48,-13.1
ADANIENT,L120,0,d0a7c0690915,1,1336,2020-02-20,250.8,2020-03-23,117.2,53.27,120,0.395,0.706,1.082e-04,0.679,0.658,0.912,0.403,0,2020-07-09,59.65,2020-10-09,318.9,297.6,6.68,15,1,0,320.0,2.91,1,1,2020-10-30,329.3,3.43,0,0,80,3.26,130.84,2020-11-02,328.8,0.3884,51.22,249.45,338.14,2021-06-17,303.28,155,0,406.33,-1.79
ADANIENT,L180,0,d0a7c0690915,1,1336,2020-02-20,250.8,2020-03-23,117.2,53.27,180,0.318,0.712,8.999e-05,0.492,0.483,1.094,0.3735,0,2020-09-17,200.4,2020-10-09,318.9,297.6,6.68,15,1,0,320.0,2.91,1,1,2020-10-30,329.3,3.43,0,0,30,3.26,130.84,2020-11-02,328.8,0.2366,51.22,249.45,338.14,2021-06-17,303.28,155,0,406.33,-1.79
ADANIGREEN,VAR,0,7e78d02464c6,0,841,2021-05-24,1360.95,2021-08-02,876.15,35.62,90,0.551,0.816,1.604e-04,0.558,0.411,2.696,0.3211,1,2021-09-29,139.61,2021-10-22,1292.3,1147.15,11.23,15,1,1,1360.95,-4.11,1,0,2021-11-15,1305.05,5.76,1,0,31,0.99,43.98,2021-11-16,1314.0,0.5855,46.1,101.53,60.02,2022-05-13,65.26,122,0,132.12,-6.01
ADANIPOWER,L120,0,20990b692e0c,0,3523,2022-11-16,69.05,2023-02-27,27.85,59.67,120,0.605,0.721,1.125e-04,0.697,0.442,4.03,0.2646,1,2023-05-11,144.2,2023-11-06,80.2,76.35,4.8,15,1,0,86.5,3.18,1,1,2023-11-28,89.25,5.38,1,0,137,12.33,505.14,2023-11-29,91.35,0.3246,23.1,55.72,21.46,2024-03-19,13.46,78,0,96.11,-8.7
ADOR,L180,0,1257dd324c75,0,4571,2022-09-21,1011.7,2022-12-23,776.1,23.29,180,0.458,0.738,2.995e-05,0.439,0.439,1.174,0.3407,0,2023-05-18,4.2,2023-06-16,1205.15,1090.0,9.55,15,1,1,1233.65,1.42,1,1,2023-07-10,1251.15,3.27,0,0,36,4.13,3.4,2023-07-11,1251.0,0.3778,-11.28,20.9,13.61,2023-08-03,-13.96,18,0,41.49,-18.31
ADSL,L120,0,5d07ef5db3df,0,2384,2024-01-15,191.85,2024-03-13,128.45,33.05,120,0.361,0.7,9.353e-05,0.529,0.483,0.765,0.6158,0,2024-07-05,20.76,2024-08-02,224.67,200.03,10.97,15,0,0,239.12,-1.56,1,0,2024-08-26,235.38,5.93,1,0,34,6.56,10.98,2024-08-27,238.0,0.3542,5.82,1.36,-33.89,2024-12-20,2.67,81,0,34.41,-37.98
ADSL,VAR,0,5d07ef5db3df,0,2384,2024-01-15,191.85,2024-03-13,128.45,33.05,101,0.41,0.832,6.598e-05,0.696,0.545,0.729,0.1728,0,2024-06-11,4.24,2024-08-02,224.67,200.03,10.97,15,0,0,239.12,-1.56,1,0,2024-08-26,235.38,5.93,1,0,51,6.56,10.98,2024-08-27,238.0,0.5461,5.82,1.36,-33.89,2024-12-20,2.67,81,0,34.41,-37.98
AEGISLOG,L250,0,5f0bdccc140a,0,4431,2021-07-09,374.6,2022-02-28,168.8,54.94,250,0.699,0.857,1.934e-05,0.682,0.692,1.015,0.3551,0,2022-06-20,11.44,2022-11-22,339.1,316.9,6.55,15,1,0,380.75,-4.82,1,0,2022-12-13,362.4,3.8,0,0,120,6.87,17.92,2022-12-14,362.5,0.4563,5.42,-5.26,2.01,2023-05-15,0.51,102,0,13.24,-22.76
AEGISLOG,VAR,0,5f0bdccc140a,0,4431,2021-07-09,374.6,2022-02-28,168.8,54.94,231,0.691,0.786,1.867e-05,0.669,0.732,0.975,0.3705,0,2022-06-14,10.98,2022-11-22,339.1,316.9,6.55,15,1,0,380.75,-4.82,1,0,2022-12-13,362.4,3.8,0,0,124,6.87,17.92,2022-12-14,362.5,0.3813,5.42,-5.26,2.01,2023-05-15,0.51,102,0,13.24,-22.76
AETHER,L250,0,f87aa934ff78,0,969,2025-03-11,932.95,2025-09-17,730.8,21.67,250,0.582,0.709,1.486e-05,0.425,0.512,1.405,0.4236,1,2026-02-17,20.14,2026-04-09,1190.2,1113.8,6.42,15,1,0,1224.65,2.23,1,1,2026-05-04,1252.0,4.71,0,0,48,6.84,31.36,2026-05-05,1256.0,0.3815,18.69,33.36,33.36,2026-05-22,-16.3,14,0,36.7,-18.5
AFFLE,L120,0,0d1caa01b0d6,0,1218,2024-01-01,1320.1,2024-03-19,1013.6,23.22,120,0.513,0.727,4.848e-05,0.575,0.417,1.093,0.3941,0,2024-06-14,31.84,2024-06-18,1370.55,1236.25,9.8,15,0,0,1486.45,-4.96,1,0,2024-07-09,1412.65,6.75,1,0,16,3.23,65.11,2024-07-10,1425.45,0.3819,7.6,24.33,37.54,2024-10-22,3.47,72,0,45.92,-12.59
AFFLE,L120,0,0d1caa01b0d6,0,1446,2024-12-16,1852.45,2025-02-28,1400.25,24.41,120,0.529,0.715,5.060e-05,0.573,0.4,0.693,0.2604,0,2025-05-27,25.81,2025-05-20,1868.7,1677.4,10.24,15,0,0,1868.7,3.76,1,1,2025-06-10,1939.0,7.66,1,0,10,3.76,41.64,2025-06-11,1947.0,0.3118,-2.08,-14.83,-23.66,2025-07-25,-7.47,33,0,12.27,-35.73
AFFLE,VAR,0,0d1caa01b0d6,0,1218,2024-01-01,1320.1,2024-03-19,1013.6,23.22,95,0.585,0.871,5.713e-05,0.685,0.505,1.004,0.3875,0,2024-05-18,17.22,2024-06-18,1370.55,1236.25,9.8,15,0,0,1486.45,-4.96,1,0,2024-07-09,1412.65,6.75,1,0,35,3.23,65.11,2024-07-10,1425.45,0.5503,7.6,24.33,37.54,2024-10-22,3.47,72,0,45.92,-12.59
AFFLE,VAR,0,0d1caa01b0d6,0,1446,2024-12-16,1852.45,2025-02-28,1400.25,24.41,90,0.596,0.718,7.250e-05,0.625,0.489,0.784,0.2652,0,2025-04-28,32.87,2025-05-20,1868.7,1677.4,10.24,15,0,0,1868.7,3.76,1,1,2025-06-10,1939.0,7.66,1,0,30,3.76,41.64,2025-06-11,1947.0,0.3242,-2.08,-14.83,-23.66,2025-07-25,-7.47,33,0,12.27,-35.73
AGARIND,L120,0,f0024cdefd38,0,2512,2024-02-01,1131.16,2024-03-13,786.48,30.47,120,0.353,0.7,9.782e-05,0.477,0.4,1.053,0.2882,0,2024-07-09,9.63,2024-07-18,1210.29,1116.2,7.77,15,0,0,1250.54,-2.95,1,0,2024-08-08,1213.67,3.24,0,0,21,3.85,7.01,2024-08-09,1287.22,0.2214,-17.07,-13.61,-26.79,2024-10-03,-13.6,38,0,6.83,-35.18
AGARIND,VAR,0,f0024cdefd38,0,2512,2024-02-01,1131.16,2024-03-13,786.48,30.47,90,0.315,0.772,1.365e-04,0.542,0.533,1.256,0.3602,1,2024-06-14,6.28,2024-07-18,1210.29,1116.2,7.77,15,0,0,1250.54,-2.95,1,0,2024-08-08,1213.67,3.24,0,0,37,3.85,7.01,2024-08-09,1287.22,0.4052,-17.07,-13.61,-26.79,2024-10-03,-13.6,38,0,6.83,-35.18
AGI,L120,0,53220914a444,1,893,2022-04-19,357.35,2022-06-20,185.15,48.19,120,0.513,0.711,1.488e-04,0.519,0.408,0.999,0.5138,0,2022-09-13,6.86,2023-02-28,375.05,336.35,10.32,15,1,0,395.1,-2.85,1,0,2023-03-22,383.85,4.45,0,0,131,5.34,6.23,2023-03-23,383.0,0.3938,52.98,85.99,89.27,2023-03-27,-15.86,3,0,184.33,-20.37
AGI,VAR,0,53220914a444,1,893,2022-04-19,357.35,2022-06-20,185.15,48.19,90,0.483,0.896,2.685e-04,0.528,0.544,0.944,0.5126,0,2022-08-25,5.98,2023-02-28,375.05,336.35,10.32,15,1,0,395.1,-2.85,1,0,2023-03-22,383.85,4.45,0,0,143,5.34,6.23,2023-03-23,383.0,0.7241,52.98,85.99,89.27,2023-03-27,-15.86,3,0,184.33,-20.37
AHLUCONT,VAR,0,dd54f01cf6a7,0,1982,2017-05-12,399.35,2017-08-11,260.95,34.66,100,0.646,0.837,7.519e-05,0.694,0.53,1.924,-0.0966,0,2017-10-04,2.09,2017-12-04,383.5,357.05,6.9,15,1,0,399.35,-2.34,1,0,2017-12-26,390.0,21.7,1,1,56,2.94,0.48,2017-12-27,414.0,0.5055,-10.99,-16.18,-21.68,2018-01-23,-15.25,20,0,7.0,-37.92
AIAENG,L180,0,cecf80ebd6c2,0,975,2008-09-08,322.76,2009-01-28,106.41,67.03,180,0.564,0.929,1.139e-04,0.578,0.711,2.342,0.3793,1,2009-05-29,2.05,2009-11-09,351.31,309.92,11.78,15,0,0,351.31,6.73,1,1,2009-11-30,374.94,5.09,1,0,125,6.73,2.07,2009-12-01,380.88,0.7038,-10.37,7.1,8.22,2010-01-27,-15.7,38,0,26.7,-18.22
AIAENG,L250,0,cecf80ebd6c2,0,975,2008-09-08,322.76,2009-01-28,106.41,67.03,250,0.442,0.752,6.246e-05,0.506,0.512,4.039,0.3648,1,2009-08-24,2.19,2009-11-09,351.31,309.92,11.78,15,0,0,351.31,6.73,1,1,2009-11-30,374.94,5.09,1,0,64,6.73,2.07,2009-12-01,380.88,0.4701,-10.37,7.1,8.22,2010-01-27,-15.7,38,0,26.7,-18.22
AIAENG,VAR,0,cecf80ebd6c2,0,975,2008-09-08,322.76,2009-01-28,106.41,67.03,172,0.544,0.932,1.221e-04,0.56,0.744,2.146,0.3793,1,2009-05-29,2.05,2009-11-09,351.31,309.92,11.78,15,0,0,351.31,6.73,1,1,2009-11-30,374.94,5.09,1,0,125,6.73,2.07,2009-12-01,380.88,0.7173,-10.37,7.1,8.22,2010-01-27,-15.7,38,0,26.7,-18.22
AKZOINDIA,L120,0,64eecc4600e1,0,3015,2016-09-28,1701.7,2017-01-16,1329.8,21.85,120,0.63,0.85,5.650e-05,0.546,0.45,1.46,0.5713,1,2017-03-22,2.01,2017-03-01,1646.65,1519.25,7.74,15,1,1,1720.0,0.21,1,1,2017-03-23,1723.55,11.33,1,1,1,4.67,2.05,2017-03-24,1720.0,0.4702,9.23,5.69,4.99,2017-05-23,3.11,40,0,21.45,-2.45
AKZOINDIA,L120,0,64eecc4600e1,0,3950,2020-03-11,2478.25,2020-05-18,1766.6,28.72,120,0.471,0.847,4.309e-05,0.697,0.65,0.611,0.2637,0,2020-08-14,2.5,2020-12-11,2401.55,2160.85,10.02,15,1,0,2478.25,-0.27,1,0,2021-01-04,2471.5,3.09,0,0,98,3.07,3.01,2021-01-05,2475.0,0.6471,-4.2,-4.86,-18.77,2021-01-29,-9.98,18,0,2.22,-20.84
AKZOINDIA,VAR,0,64eecc4600e1,0,3950,2020-03-11,2478.25,2020-05-18,1766.6,28.72,106,0.41,0.724,4.185e-05,0.67,0.736,0.68,0.2909,0,2020-08-13,2.1,2020-12-11,2401.55,2160.85,10.02,15,1,0,2478.25,-0.27,1,0,2021-01-04,2471.5,3.09,0,0,99,3.07,3.01,2021-01-05,2475.0,0.4442,-4.2,-4.86,-18.77,2021-01-29,-9.98,18,0,2.22,-20.84
ALIVUS,L250,0,b3aa7f1e7ade,0,383,2025-05-15,1199.62,2025-12-08,860.05,28.31,250,0.643,0.706,9.120e-06,0.62,0.62,0.936,0.2963,0,2026-04-22,10.08,2026-07-13,1168.4,1095.7,6.22,15,1,1,1230.6,-1.32,1,0,2026-08-03,1214.4,3.84,0,0,70,4.69,6.09,2026-08-04,1225.0,0.369,13.47,13.47,13.47,,13.47,28,1,21.94,-1.94
ALIVUS,VAR,0,b3aa7f1e7ade,0,383,2025-05-15,1199.62,2025-12-08,860.05,28.31,218,0.654,0.793,8.493e-06,0.694,0.711,0.893,0.2614,0,2026-03-30,6.28,2026-07-13,1168.4,1095.7,6.22,15,1,1,1230.6,-1.32,1,0,2026-08-03,1214.4,3.84,0,0,84,4.69,6.09,2026-08-04,1225.0,0.4542,13.47,13.47,13.47,,13.47,28,1,21.94,-1.94
ALKEM,L120,0,fd36ea56ab35,0,481,2017-04-20,2138.4,2017-08-11,1705.75,20.23,120,0.681,0.748,1.793e-05,0.696,0.567,1.073,0.1501,0,2017-10-09,4.63,2017-11-14,2020.5,1950.05,3.49,15,1,1,2211.3,-4.78,1,0,2017-12-05,2105.5,8.64,1,0,39,4.21,2.77,2017-12-06,2098.0,0.2959,5.89,-8.63,-9.59,2018-03-20,0.29,71,0,17.68,-17.73
ALKEM,L180,0,fd36ea56ab35,0,481,2017-03-27,2211.3,2017-08-11,1705.75,22.86,180,0.659,0.72,1.281e-05,0.687,0.517,0.892,0.1371,0,2017-11-13,3.44,2017-11-14,2020.5,1950.05,3.49,15,1,1,2211.3,-4.78,1,0,2017-12-05,2105.5,8.64,1,0,16,4.21,2.77,2017-12-06,2098.0,0.2513,5.89,-8.63,-9.59,2018-03-20,0.29,71,0,17.68,-17.73
ALKEM,VAR,0,fd36ea56ab35,0,481,2017-03-27,2211.3,2017-08-11,1705.75,22.86,137,0.699,0.88,2.278e-05,0.695,0.599,1.07,0.0614,0,2017-10-12,4.63,2017-11-14,2020.5,1950.05,3.49,15,1,1,2211.3,-4.78,1,0,2017-12-05,2105.5,8.64,1,0,36,4.21,2.77,2017-12-06,2098.0,0.4456,5.89,-8.63,-9.59,2018-03-20,0.29,71,0,17.68,-17.73
AMANTA-BE,L250,1,2d4f0336dd37,0,233,2025-09-10,148.72,2026-03-17,95.03,36.1,204,0.635,0.844,4.353e-05,0.47,0.446,1.299,0.6278,1,2026-07-08,2.12,2026-07-29,173.0,153.27,11.4,15,1,0,186.47,-4.74,1,0,2026-08-19,177.63,7.7,1,0,30,3.1,0.54,2026-08-20,177.63,0.5323,13.6,13.6,13.6,,13.6,16,1,18.2,-3.73
AMBER,VAR,0,bb4ccf660dca,0,616,2020-02-20,1639.75,2020-04-13,1004.65,38.73,90,0.36,0.743,1.835e-04,0.457,0.456,0.662,0.2641,0,2020-07-06,7.18,2020-07-13,1538.25,1459.7,5.11,15,1,1,1639.75,5.03,1,1,2020-08-03,1722.2,14.84,1,1,20,16.17,6.78,2020-08-04,1744.9,0.3523,25.66,43.6,73.24,2021-03-25,72.09,163,0,109.87,-5.89
AMBER,VAR,0,bb4ccf660dca,0,907,2021-03-08,3553.05,2021-06-01,2713.8,23.62,90,0.618,0.769,5.518e-05,0.691,0.411,1.148,0.2999,0,2021-07-19,27.8,2021-09-09,3263.7,3086.65,5.42,15,1,0,3553.05,-3.17,1,0,2021-10-01,3440.4,7.86,1,0,51,5.41,14.1,2021-10-04,3459.0,0.308,-3.38,3.19,-31.15,2021-10-25,-6.84,15,0,16.39,-41.02
AMBUJACEM,L120,0,41c20b972ef2,0,1563,2010-11-09,164.7,2011-02-11,116.45,29.3,120,0.597,0.712,6.500e-05,0.535,0.425,1.21,0.4628,1,2011-04-26,21.45,2011-04-05,157.8,149.0,5.58,15,0,0,164.7,-3.95,1,0,2011-04-29,158.2,42.77,1,1,3,4.84,23.84,2011-05-02,156.8,0.3421,-17.38,-1.85,-9.28,2011-05-04,-9.47,3,0,16.07,-23.41
AMBUJACEM,L180,0,41c20b972ef2,0,4725,2022-12-08,587.75,2023-02-27,329.9,43.87,180,0.453,0.702,4.309e-05,0.62,0.417,0.811,0.2179,0,2023-07-24,131.5,2024-01-25,576.2,555.0,3.68,15,1,1,587.75,-0.45,1,0,2024-02-16,585.1,3.4,0,0,142,2.25,175.09,2024-02-19,588.8,0.3242,5.42,6.05,-17.07,2024-03-13,-5.02,18,0,20.07,-23.06
