symbol,mode,ipo_short_window,series_hash,split_cut,hist_bars,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,vol_ratio,obv_gain,obv_filter_pass,base_qualify_date,tv20_cr_at_q,shelf_start_date,shelf_high,shelf_low,shelf_range_pct,shelf_S,shelf_ok_s20,shelf_ok_s30,ath_before_breakout,dist_to_ath_pct,ath_ge_095,ath_new_high,trigger_date,trigger_close,vol_multiple,volx_ge_5,volx_ge_9,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct
CHENNPETRO,L120,0,cdec222617c7,0,4570,2022-08-24,314.5,2022-12-23,189.1,39.87,120,0.697,0.878,8.624e-05,0.585,0.6,0.825,0.4427,0,2023-02-14,17.05,2023-06-13,401.4,372.0,7.32,15,1,1,470.65,-9.23,0,0,2023-07-05,427.2,9.97,1,1,94,6.69,36.44,2023-07-06,429.05,0.5905,18.91,65.8,126.08,2023-07-28,-7.35,17,0,161.62,-18.91
CHENNPETRO,L180,0,cdec222617c7,0,4570,2022-08-24,314.5,2022-12-23,189.1,39.87,180,0.514,0.706,4.041e-05,0.508,0.422,0.909,0.3714,0,2023-05-04,25.89,2023-06-13,401.4,372.0,7.32,15,1,1,470.65,-9.23,0,0,2023-07-05,427.2,9.97,1,1,43,6.69,36.44,2023-07-06,429.05,0.4216,18.91,65.8,126.08,2023-07-28,-7.35,17,0,161.62,-18.91
CHENNPETRO,L250,0,cdec222617c7,0,4570,2022-06-09,379.8,2022-12-23,189.1,50.21,250,0.61,0.7,2.410e-05,0.566,0.532,0.697,0.4418,0,2023-05-18,67.71,2023-06-13,401.4,372.0,7.32,15,1,1,470.65,-9.23,0,0,2023-07-05,427.2,9.97,1,1,33,6.69,36.44,2023-07-06,429.05,0.3622,18.91,65.8,126.08,2023-07-28,-7.35,17,0,161.62,-18.91
CHENNPETRO,VAR,1,cdec222617c7,0,167,2005-04-07,240.35,2005-07-12,180.1,25.07,97,0.698,0.757,5.689e-05,0.656,0.423,1.481,0.2951,1,2005-08-24,4.54,2005-08-10,214.25,197.05,8.03,15,1,0,240.35,-2.97,1,0,2005-09-01,233.2,8.87,1,0,6,9.66,3.88,2005-09-02,239.0,0.2481,8.35,-6.07,-9.87,2005-12-26,-4.87,77,0,22.18,-43.47
CHENNPETRO,VAR,0,cdec222617c7,0,4570,2022-06-09,379.8,2022-12-23,189.1,50.21,194,0.699,0.729,2.741e-05,0.661,0.619,0.548,0.3626,0,2023-03-17,13.72,2023-06-13,401.4,372.0,7.32,15,1,1,470.65,-9.23,0,0,2023-07-05,427.2,9.97,1,1,72,6.69,36.44,2023-07-06,429.05,0.3317,18.91,65.8,126.08,2023-07-28,-7.35,17,0,161.62,-18.91
CHOLAFIN,L120,0,9e8ec6196948,0,5061,2024-09-26,1641.75,2024-12-23,1171.1,28.67,120,0.664,0.712,4.355e-05,0.684,0.55,1.1,0.1846,0,2025-02-17,203.07,2025-06-06,1644.6,1544.4,6.09,15,1,0,1665.2,-0.67,1,0,2025-06-27,1654.1,3.83,0,0,87,1.67,271.06,2025-06-30,1656.0,0.3142,-1.94,-0.48,8.04,2025-07-25,-9.19,20,0,10.6,-21.53
CHOLAFIN,VAR,0,9e8ec6196948,0,3665,2018-04-30,348.3,2018-10-08,211.05,39.41,232,0.472,0.713,1.380e-05,0.692,0.405,1.07,0.1842,0,2019-04-05,10.0,2019-10-24,316.6,285.9,9.7,15,0,0,348.3,-5.5,0,0,2019-11-15,329.15,3.29,0,0,147,6.54,48.3,2019-11-18,331.0,0.3705,2.7,-54.41,-4.38,2020-01-06,-11.93,35,0,5.44,-64.53
CHOLAFIN,VAR,0,9e8ec6196948,0,5061,2024-09-26,1641.75,2024-12-23,1171.1,28.67,90,0.663,0.803,7.693e-05,0.663,0.722,1.101,0.2603,0,2025-02-03,205.85,2025-06-06,1644.6,1544.4,6.09,15,1,0,1665.2,-0.67,1,0,2025-06-27,1654.1,3.83,0,0,97,1.67,271.06,2025-06-30,1656.0,0.4643,-1.94,-0.48,8.04,2025-07-25,-9.19,20,0,10.6,-21.53
CHOLAHLDNG,L180,0,78ca5b915d2f,0,2001,2024-10-01,2100.15,2024-12-31,1398.85,33.39,180,0.453,0.701,3.856e-05,0.521,0.483,1.182,0.1203,0,2025-05-26,36.27,2025-10-01,1908.7,1832.2,4.01,15,1,0,2166.0,-7.08,0,0,2025-10-24,2012.7,5.98,1,0,105,6.15,29.1,2025-10-27,2011.9,0.3812,-18.16,-21.31,-24.03,2025-11-21,-8.33,19,0,2.59,-35.14
CIEINDIA,L180,0,f54202e7e30c,0,3770,2021-11-16,298.45,2022-03-23,166.95,44.06,180,0.615,0.787,2.956e-05,0.691,0.489,2.691,0.5244,1,2022-07-01,10.68,2022-11-24,293.1,284.45,2.95,15,1,1,336.65,-6.48,0,0,2022-12-15,314.85,19.31,1,1,113,9.72,6.84,2022-12-16,315.0,0.5589,14.35,59.11,50.44,2023-03-13,14.35,60,0,84.05,-5.54
CIEINDIA,VAR,0,f54202e7e30c,0,3770,2021-11-16,298.45,2022-03-23,166.95,44.06,148,0.592,0.747,3.462e-05,0.698,0.574,2.66,0.5118,1,2022-06-20,9.62,2022-11-24,293.1,284.45,2.95,15,1,1,336.65,-6.48,0,0,2022-12-15,314.85,19.31,1,1,122,9.72,6.84,2022-12-16,315.0,0.604,14.35,59.11,50.44,2023-03-13,14.35,60,0,84.05,-5.54
CIGNITITEC,L120,0,97fd02434613,0,2721,2024-12-16,1943.05,2025-04-07,1159.55,40.32,120,0.697,0.8,7.322e-05,0.631,0.4,0.865,0.2536,0,2025-06-02,18.05,2025-10-03,1678.6,1525.8,9.1,15,0,0,1943.05,-9.62,0,0,2025-10-27,1756.2,9.84,1,1,101,4.95,8.47,2025-10-28,1770.2,0.3063,-6.03,-35.82,-28.09,2025-12-10,-0.11,31,0,9.0,-43.71
CIGNITITEC,VAR,0,97fd02434613,0,2721,2024-12-16,1943.05,2025-04-07,1159.55,40.32,110,0.697,0.821,8.658e-05,0.623,0.436,0.825,0.214,0,2025-05-28,15.9,2025-10-03,1678.6,1525.8,9.1,15,0,0,1943.05,-9.62,0,0,2025-10-27,1756.2,9.84,1,1,104,4.95,8.47,2025-10-28,1770.2,0.3535,-6.03,-35.82,-28.09,2025-12-10,-0.11,31,0,9.0,-43.71
CIPLA,L120,0,bb8c8ea6500d,0,5049,2022-12-21,1128.0,2023-03-21,862.35,23.55,120,0.571,0.817,3.714e-05,0.697,0.483,1.452,0.194,1,2023-06-07,150.91,2023-07-06,1068.5,1016.7,4.85,15,1,1,1173.4,-0.17,1,0,2023-07-27,1171.45,12.94,1,1,35,9.64,114.38,2023-07-28,1171.45,0.4662,-1.2,13.36,31.83,2023-09-25,0.67,40,0,36.58,-3.37
CIPLA,L180,0,bb8c8ea6500d,0,5049,2022-11-01,1173.4,2023-03-21,862.35,26.51,180,0.592,0.75,1.738e-05,0.699,0.4,1.301,0.1491,1,2023-07-10,162.41,2023-07-06,1068.5,1016.7,4.85,15,1,1,1173.4,-0.17,1,0,2023-07-27,1171.45,12.94,1,1,13,9.64,114.38,2023-07-28,1171.45,0.2966,-1.2,13.36,31.83,2023-09-25,0.67,40,0,36.58,-3.37
CIPLA,VAR,0,bb8c8ea6500d,0,5049,2022-11-01,1173.4,2023-03-21,862.35,26.51,166,0.588,0.761,2.029e-05,0.697,0.434,1.314,0.1655,1,2023-07-03,162.41,2023-07-06,1068.5,1016.7,4.85,15,1,1,1173.4,-0.17,1,0,2023-07-27,1171.45,12.94,1,1,18,9.64,114.38,2023-07-28,1171.45,0.3468,-1.2,13.36,31.83,2023-09-25,0.67,40,0,36.58,-3.37
CMSINFO,VAR,0,67c3d398a705,0,359,2022-11-17,329.02,2023-03-28,256.67,21.99,131,0.7,0.719,2.833e-05,0.613,0.412,1.039,0.416,0,2023-05-29,5.87,2023-05-24,312.58,293.04,6.25,15,1,0,329.02,-4.48,1,0,2023-06-14,314.29,6.09,1,0,12,2.69,12.38,2023-06-15,312.67,0.1755,12.61,20.3,49.36,2023-08-17,8.02,44,0,57.46,-0.5
COALINDIA,VAR,0,0d4e7394cc73,0,1063,2014-06-10,401.95,2014-09-23,320.45,20.28,125,0.581,0.722,1.844e-05,0.698,0.584,0.811,0.0977,0,2014-12-15,91.25,2015-02-05,369.65,344.85,6.71,15,1,0,401.95,-5.98,0,0,2015-02-27,377.9,4.14,0,0,51,2.83,219.59,2015-03-02,377.5,0.3619,-0.95,-11.7,0.01,2015-03-09,-9.5,5,0,13.25,-16.15
COCHINSHIP,L120,0,25b0deeee573,0,1461,2022-12-01,335.0,2023-03-27,207.0,38.21,120,0.697,0.857,7.851e-05,0.585,0.558,0.799,0.3541,0,2023-05-23,28.95,2023-06-19,297.8,279.8,6.04,15,1,0,338.75,-4.46,1,0,2023-07-11,323.65,16.18,1,1,34,11.11,69.93,2023-07-12,323.65,0.539,65.66,108.74,774.02,2023-09-22,54.83,51,0,820.58,-3.2
COCHINSHIP,L180,0,25b0deeee573,0,1486,2022-11-15,338.75,2023-03-27,207.0,38.89,180,0.575,0.702,4.063e-05,0.529,0.433,0.861,0.466,0,2023-07-19,73.15,2023-07-25,344.05,322.9,6.15,15,1,0,344.05,17.4,1,1,2023-08-16,403.9,16.44,1,1,19,17.43,93.65,2023-08-17,406.5,0.389,30.3,124.21,410.31,2023-09-22,23.27,26,0,632.95,-0.17
COCHINSHIP,VAR,0,25b0deeee573,0,1461,2022-11-15,338.75,2023-03-27,207.0,38.89,133,0.697,0.834,6.180e-05,0.619,0.556,0.635,0.3543,0,2023-05-29,27.05,2023-06-19,297.8,279.8,6.04,15,1,0,338.75,-4.46,1,0,2023-07-11,323.65,16.18,1,1,30,11.11,69.93,2023-07-12,323.65,0.507,65.66,108.74,774.02,2023-09-22,54.83,51,0,820.58,-3.2
COFFEEDAY,L120,0,a3f88c36c75e,0,373,2016-08-25,253.9,2016-12-27,192.3,24.26,120,0.697,0.784,3.479e-05,0.699,0.508,1.924,0.5127,1,2017-02-16,4.61,2017-04-19,255.8,247.95,3.07,15,1,1,288.05,-9.06,0,0,2017-05-11,261.95,6.13,1,0,55,4.03,2.58,2017-05-12,261.95,0.4108,-6.45,-14.87,25.37,2017-06-27,-8.02,32,0,43.12,-22.12
COFFEEDAY,VAR,1,a3f88c36c75e,0,140,2016-01-01,288.05,2016-02-29,222.05,22.91,94,0.43,0.838,9.791e-05,0.506,0.543,0.466,0.1936,0,2016-05-20,2.2,2016-05-10,266.8,253.65,4.93,15,1,0,288.05,-7.0,0,0,2016-05-31,267.9,8.14,1,0,7,4.75,1.33,2016-06-01,265.5,0.5162,-4.37,-24.11,-6.76,2016-07-18,-10.79,33,0,4.33,-28.36
COFFEEDAY-BE,L120,0,c74a39f0c14f,0,374,2016-08-25,253.9,2016-12-27,192.3,24.26,120,0.697,0.784,3.479e-05,0.699,0.508,1.924,0.5127,1,2017-02-16,4.61,2017-04-19,255.8,247.95,3.07,15,1,1,288.05,-9.06,0,0,2017-05-11,261.95,6.13,1,0,55,4.03,2.58,2017-05-12,261.95,0.4108,-6.45,-14.75,21.68,2017-06-27,-8.02,32,0,43.12,-22.12
COFFEEDAY-BE,VAR,1,c74a39f0c14f,0,141,2016-01-01,288.05,2016-02-29,222.05,22.91,94,0.43,0.838,9.791e-05,0.506,0.543,0.466,0.1936,0,2016-05-20,2.2,2016-05-10,266.8,253.65,4.93,15,1,0,288.05,-7.0,0,0,2016-05-31,267.9,8.14,1,0,7,4.75,1.33,2016-06-01,265.5,0.5162,-4.37,-24.11,-6.76,2016-07-18,-10.79,33,0,4.33,-28.36
COFORGE,L120,0,8f612b24e0c4,0,3090,2016-06-14,113.5,2016-08-29,78.0,31.28,120,0.454,0.864,4.750e-05,0.693,0.708,0.941,0.319,0,2016-12-06,7.26,2017-06-19,116.5,111.0,4.72,15,1,1,124.5,-5.62,0,0,2017-07-11,117.5,5.46,1,0,148,3.98,17.5,2017-07-12,117.0,0.6765,-3.42,10.26,94.44,2017-07-26,-10.68,11,0,103.85,-20.94
COFORGE,L120,0,8f612b24e0c4,0,5352,2025-12-05,1977.9,2026-03-17,1073.9,45.71,120,0.588,0.795,8.253e-05,0.689,0.492,1.299,0.3652,1,2026-06-02,533.71,2026-08-07,1901.8,1768.5,7.01,15,1,0,1977.9,1.86,1,1,2026-08-28,2014.6,3.29,0,0,62,5.93,307.8,2026-08-31,2015.0,0.4905,-8.05,-8.05,-8.05,2026-09-10,-9.16,9,0,0.31,-11.63
COFORGE,L180,0,8f612b24e0c4,0,3090,2016-06-14,113.5,2016-08-29,78.0,31.28,180,0.374,0.706,2.042e-05,0.647,0.733,1.124,0.2108,0,2017-02-10,8.58,2017-06-19,116.5,111.0,4.72,15,1,1,124.5,-5.62,0,0,2017-07-11,117.5,5.46,1,0,101,3.98,17.5,2017-07-12,117.0,0.3924,-3.42,10.26,94.44,2017-07-26,-10.68,11,0,103.85,-20.94
COFORGE,VAR,0,8f612b24e0c4,0,3090,2016-06-14,113.5,2016-08-29,78.0,31.28,150,0.349,0.804,3.419e-05,0.613,0.78,0.953,0.2391,0,2017-01-19,9.45,2017-06-19,116.5,111.0,4.72,15,1,1,124.5,-5.62,0,0,2017-07-11,117.5,5.46,1,0,116,3.98,17.5,2017-07-12,117.0,0.4842,-3.42,10.26,94.44,2017-07-26,-10.68,11,0,103.85,-20.94
COFORGE,VAR,0,8f612b24e0c4,0,5352,2025-12-05,1977.9,2026-03-17,1073.9,45.71,118,0.59,0.793,8.233e-05,0.697,0.5,1.282,0.3304,1,2026-06-01,465.7,2026-08-07,1901.8,1768.5,7.01,15,1,0,1977.9,1.86,1,1,2026-08-28,2014.6,3.29,0,0,63,5.93,307.8,2026-08-31,2015.0,0.4864,-8.05,-8.05,-8.05,2026-09-10,-9.16,9,0,0.31,-11.63
COLPAL,L180,0,d371dd98d4a4,0,4286,2021-07-28,1792.35,2022-01-27,1394.15,22.22,180,0.698,0.736,1.332e-05,0.699,0.528,0.718,0.2408,0,2022-04-19,40.12,2022-05-10,1609.05,1551.05,3.6,15,0,0,1805.95,-9.9,0,0,2022-05-31,1627.2,4.08,0,0,29,1.14,51.23,2022-06-01,1628.2,0.2573,-3.54,-2.43,-1.15,2022-06-06,-5.7,4,0,5.3,-11.89
COLPAL,VAR,0,d371dd98d4a4,0,4286,2021-07-26,1805.95,2022-01-27,1394.15,22.8,183,0.698,0.75,1.329e-05,0.699,0.557,0.71,0.2506,0,2022-04-20,39.58,2022-05-10,1609.05,1551.05,3.6,15,0,0,1805.95,-9.9,0,0,2022-05-31,1627.2,4.08,0,0,28,1.14,51.23,2022-06-01,1628.2,0.3049,-3.54,-2.43,-1.15,2022-06-06,-5.7,4,0,5.3,-11.89
CONCOR,L120,0,0e74f713fa36,0,4617,2022-12-08,628.85,2023-03-28,450.6,28.35,120,0.697,0.885,5.143e-05,0.679,0.567,0.79,0.3727,0,2023-05-24,59.48,2023-08-21,567.1,526.3,7.19,15,1,1,647.7,-9.39,0,0,2023-09-11,586.9,4.11,0,0,76,3.49,71.43,2023-09-12,591.2,0.5332,14.1,33.44,30.09,2023-11-01,-8.59,34,0,59.68,-9.04
CONCOR,L180,0,0e74f713fa36,0,4617,2022-11-09,647.7,2023-03-28,450.6,30.43,180,0.631,0.706,2.163e-05,0.668,0.433,0.778,0.2053,0,2023-07-06,72.19,2023-08-21,567.1,526.3,7.19,15,1,1,647.7,-9.39,0,0,2023-09-11,586.9,4.11,0,0,46,3.49,71.43,2023-09-12,591.2,0.2529,14.1,33.44,30.09,2023-11-01,-8.59,34,0,59.68,-9.04
CONCOR,VAR,0,0e74f713fa36,0,4617,2022-11-09,647.7,2023-03-28,450.6,30.43,141,0.693,0.805,3.500e-05,0.693,0.532,0.736,0.3908,0,2023-06-02,57.56,2023-08-21,567.1,526.3,7.19,15,1,1,647.7,-9.39,0,0,2023-09-11,586.9,4.11,0,0,69,3.49,71.43,2023-09-12,591.2,0.4282,14.1,33.44,30.09,2023-11-01,-8.59,34,0,59.68,-9.04
CONFIPET,L120,0,c001d117495e,0,535,2022-03-17,71.99,2022-06-29,46.48,35.44,120,0.681,0.728,5.906e-05,0.661,0.525,0.491,0.4517,0,2022-08-24,2.21,2022-11-29,79.8,75.32,5.61,15,1,1,90.73,-5.68,0,0,2022-12-20,85.58,6.79,1,0,80,8.73,8.95,2022-12-21,88.06,0.3855,-32.1,-18.65,3.75,2023-01-27,-19.84,27,0,18.74,-37.47
CONFIPET,L120,0,c001d117495e,0,700,2022-12-20,85.58,2023-03-28,56.15,34.39,120,0.613,0.838,5.267e-05,0.694,0.567,1.159,0.2431,0,2023-06-07,5.39,2023-07-28,79.05,70.94,10.26,15,1,1,90.73,-5.73,0,0,2023-08-21,85.53,11.84,1,1,51,8.73,6.65,2023-08-22,86.67,0.5792,-3.1,19.21,3.87,2023-10-09,-5.23,33,0,38.01,-28.06
CONFIPET,L180,0,c001d117495e,0,535,2022-01-19,83.37,2022-06-29,46.48,44.25,180,0.648,0.707,5.124e-05,0.556,0.439,0.778,0.1853,0,2022-09-29,11.56,2022-11-29,79.8,75.32,5.61,15,1,1,90.73,-5.68,0,0,2022-12-20,85.58,6.79,1,0,55,8.73,8.95,2022-12-21,88.06,0.2392,-32.1,-18.65,3.75,2023-01-27,-19.84,27,0,18.74,-37.47
CONFIPET,VAR,0,c001d117495e,0,700,2022-12-20,85.58,2023-03-28,56.15,34.39,111,0.618,0.885,6.197e-05,0.699,0.613,1.176,0.2363,0,2023-06-01,5.8,2023-07-28,79.05,70.94,10.26,15,1,1,90.73,-5.73,0,0,2023-08-21,85.53,11.84,1,1,55,8.73,6.65,2023-08-22,86.67,0.641,-3.1,19.21,3.87,2023-10-09,-5.23,33,0,38.01,-28.06
COROMANDEL,L180,0,165f938e3039,0,1171,2008-09-10,95.0,2009-03-09,40.98,56.86,180,0.659,0.883,9.931e-05,0.48,0.622,3.699,0.4832,1,2009-06-12,2.03,2009-09-04,100.95,89.47,11.37,15,0,0,112.58,-7.96,0,0,2009-09-29,103.62,4.2,0,0,75,3.31,1.27,2009-09-30,104.0,0.6407,13.8,51.62,198.44,2010-11-23,187.67,285,0,224.86,-6.25
COROMANDEL,VAR,0,165f938e3039,0,4586,2022-09-01,1081.65,2023-03-20,852.5,21.19,197,0.699,0.762,1.321e-05,0.573,0.497,0.902,0.2183,0,2023-06-16,35.23,2023-07-06,992.8,935.15,5.81,15,1,1,1081.65,-7.13,0,0,2023-07-27,1004.55,4.26,0,0,28,1.18,38.88,2023-07-28,1004.55,0.2525,11.31,17.73,65.45,2023-10-26,6.85,61,0,68.67,-2.74
CRAFTSMAN,L120,0,b69190adad08,0,863,2023-12-22,5410.72,2024-03-19,3824.08,29.32,120,0.639,0.713,4.014e-05,0.693,0.45,1.063,-0.012,0,2024-05-27,13.08,2024-09-04,6497.82,5927.5,8.78,15,1,0,6497.82,1.56,1,1,2024-09-25,6598.99,14.81,1,1,84,1.56,30.24,2024-09-26,6594.54,0.2228,-21.01,-28.34,1.89,2024-10-22,-16.75,18,0,10.01,-43.94
CRAFTSMAN,VAR,0,b69190adad08,0,863,2023-12-22,5410.72,2024-03-19,3824.08,29.32,90,0.64,0.805,9.310e-05,0.613,0.544,1.132,0.0602,0,2024-05-09,15.29,2024-09-04,6497.82,5927.5,8.78,15,1,0,6497.82,1.56,1,1,2024-09-25,6598.99,14.81,1,1,95,1.56,30.24,2024-09-26,6594.54,0.4251,-21.01,-28.34,1.89,2024-10-22,-16.75,18,0,10.01,-43.94
CREST,L120,0,58bdec253c45,0,2369,2024-02-05,493.0,2024-05-31,347.6,29.49,120,0.664,0.753,5.837e-05,0.573,0.417,2.115,0.3414,1,2024-07-30,2.34,2024-08-28,478.7,445.85,6.86,15,1,0,493.0,9.44,1,1,2024-09-18,539.55,14.87,1,1,35,13.46,2.95,2024-09-19,565.0,0.3393,-17.36,-32.58,-32.64,2024-11-13,-23.33,39,0,10.03,-43.52
CREST,VAR,0,58bdec253c45,0,2369,2024-02-05,493.0,2024-05-31,347.6,29.49,120,0.664,0.753,5.837e-05,0.573,0.417,2.115,0.3414,1,2024-07-30,2.34,2024-08-28,478.7,445.85,6.86,15,1,0,493.0,9.44,1,1,2024-09-18,539.55,14.87,1,1,35,13.46,2.95,2024-09-19,565.0,0.3393,-17.36,-32.58,-32.64,2024-11-13,-23.33,39,0,10.03,-43.52
CRISIL,L120,0,ee00631ca80d,0,4892,2024-03-18,5223.55,2024-06-03,4043.95,22.58,120,0.571,0.772,3.183e-05,0.697,0.617,1.285,0.1763,1,2024-08-16,16.57,2024-09-27,4788.7,4289.6,10.42,15,1,1,5223.55,-6.26,0,0,2024-10-21,4896.6,12.44,1,1,45,4.14,17.75,2024-10-22,4886.05,0.4752,16.62,-8.54,1.39,2025-01-22,9.36,64,0,42.24,-18.67
CRISIL,L180,0,ee00631ca80d,0,4913,2024-03-18,5223.55,2024-06-03,4043.95,22.58,180,0.402,0.717,2.484e-05,0.505,0.422,1.131,0.0451,0,2024-11-05,35.44,2024-10-29,5531.75,5190.6,6.17,15,1,0,5531.75,1.04,1,1,2024-11-21,5589.5,4.7,0,0,10,6.08,27.98,2024-11-22,5589.5,0.2172,-8.82,-7.72,-18.8,2025-01-22,-4.41,43,0,24.34,-28.91
CRISIL,VAR,0,ee00631ca80d,0,4892,2024-03-18,5223.55,2024-06-03,4043.95,22.58,90,0.562,0.838,6.408e-05,0.651,0.744,1.492,0.1909,1,2024-07-30,19.22,2024-09-27,4788.7,4289.6,10.42,15,1,1,5223.55,-6.26,0,0,2024-10-21,4896.6,12.44,1,1,57,4.14,17.75,2024-10-22,4886.05,0.5768,16.62,-8.54,1.39,2025-01-22,9.36,64,0,42.24,-18.67
CROMPTON,VAR,0,1f10222c2261,0,555,2018-01-04,282.95,2018-03-19,219.75,22.34,90,0.551,0.806,6.118e-05,0.633,0.644,0.848,0.4144,0,2018-05-17,13.98,2018-07-17,258.0,227.05,12.0,15,1,0,282.95,-7.9,0,0,2018-08-07,260.6,4.52,0,0,58,1.01,9.25,2018-08-08,262.55,0.5685,-18.21,-19.81,-11.81,2018-09-04,-10.95,18,0,4.06,-27.63
CUMMINSIND,L120,0,420cc34085e8,0,453,2006-03-07,186.68,2006-06-14,109.86,41.15,120,0.563,0.744,6.730e-05,0.683,0.4,0.567,0.3988,0,2006-08-28,10.67,2006-10-06,182.29,170.0,6.74,15,0,0,186.68,2.54,1,1,2006-10-31,191.43,7.94,1,0,43,7.09,11.67,2006-11-01,193.5,0.3977,3.52,6.17,47.27,2006-12-12,-7.53,30,0,74.53,-24.33
CUMMINSIND,L120,0,420cc34085e8,0,5092,2024-12-16,3671.4,2025-02-19,2690.3,26.72,120,0.538,0.76,3.872e-05,0.687,0.667,0.827,0.0589,0,2025-05-16,132.88,2025-07-18,3674.0,3529.4,3.94,15,1,1,4134.0,-7.91,0,0,2025-08-08,3806.9,7.44,1,0,60,3.62,174.49,2025-08-11,3806.9,0.4815,12.74,9.43,42.01,2025-10-01,1.11,36,0,60.24,-2.03
CUMMINSIND,L180,0,420cc34085e8,0,1237,2008-09-04,230.11,2009-03-12,107.07,53.47,180,0.698,0.804,6.242e-05,0.581,0.483,2.302,0.2541,1,2009-06-04,6.36,2009-12-15,311.89,284.46,8.79,15,1,0,322.61,-1.49,1,0,2010-01-08,317.79,5.97,1,0,147,3.68,3.9,2010-01-11,320.18,0.3658,18.04,33.44,68.85,2010-12-09,66.5,231,0,80.68,-4.74
CUMMINSIND,L180,0,420cc34085e8,0,5092,2024-10-01,3875.85,2025-02-19,2690.3,30.59,180,0.592,0.772,2.163e-05,0.688,0.517,0.99,0.2281,0,2025-06-11,188.18,2025-07-18,3674.0,3529.4,3.94,15,1,1,4134.0,-7.91,0,0,2025-08-08,3806.9,7.44,1,0,42,3.62,174.49,2025-08-11,3806.9,0.4458,12.74,9.43,42.01,2025-10-01,1.11,36,0,60.24,-2.03
CUMMINSIND,VAR,0,420cc34085e8,0,453,2006-03-07,186.68,2006-06-14,109.86,41.15,117,0.569,0.752,6.750e-05,0.699,0.41,0.564,0.4174,0,2006-08-24,10.67,2006-10-06,182.29,170.0,6.74,15,0,0,186.68,2.54,1,1,2006-10-31,191.43,7.94,1,0,45,7.09,11.67,2006-11-01,193.5,0.413,3.52,6.17,47.27,2006-12-12,-7.53,30,0,74.53,-24.33
CUMMINSIND,VAR,0,420cc34085e8,0,1237,2008-09-04,230.11,2009-03-12,107.07,53.47,177,0.699,0.796,6.316e-05,0.581,0.492,2.265,0.2184,1,2009-06-03,6.17,2009-12-15,311.89,284.46,8.79,15,1,0,322.61,-1.49,1,0,2010-01-08,317.79,5.97,1,0,148,3.68,3.9,2010-01-11,320.18,0.3536,18.04,33.44,68.85,2010-12-09,66.5,231,0,80.68,-4.74
CUMMINSIND,VAR,0,420cc34085e8,0,2371,2013-05-10,523.2,2013-08-21,373.1,28.69,172,0.415,0.795,3.030e-05,0.529,0.465,1.01,0.0185,0,2014-01-16,5.92,2014-07-14,667.15,605.85,9.19,15,1,0,687.45,-2.43,1,0,2014-08-05,670.75,8.33,1,0,135,7.04,10.46,2014-08-06,669.75,0.3851,22.88,36.5,71.95,2014-10-07,-2.2,40,0,86.29,-4.05
CUMMINSIND,VAR,0,420cc34085e8,0,5092,2024-10-01,3875.85,2025-02-19,2690.3,30.59,197,0.5,0.758,2.617e-05,0.562,0.472,0.922,0.2078,0,2025-07-16,143.15,2025-07-18,3674.0,3529.4,3.94,15,1,1,4134.0,-7.91,0,0,2025-08-08,3806.9,7.44,1,0,17,3.62,174.49,2025-08-11,3806.9,0.4803,12.74,9.43,42.01,2025-10-01,1.11,36,0,60.24,-2.03
CYIENT,L180,0,0f39ca1cd698,0,4039,2020-01-28,492.45,2020-05-21,188.4,61.74,180,0.453,0.746,1.090e-04,0.502,0.444,2.181,0.3795,1,2020-10-08,13.5,2021-04-26,785.6,695.2,11.51,15,0,0,879.1,-8.47,0,0,2021-05-18,804.6,3.4,0,0,149,3.41,18.95,2021-05-19,812.95,0.3846,16.26,40.19,-4.61,2021-10-25,33.12,110,0,58.93,-5.81
CYIENT,L180,0,0f39ca1cd698,0,4518,2022-01-05,1067.2,2022-07-07,734.45,31.18,180,0.698,0.703,1.656e-05,0.685,0.55,0.681,0.247,0,2022-09-26,10.83,2023-03-27,1108.65,985.55,11.1,15,0,0,1227.55,-5.53,0,0,2023-04-21,1159.65,17.98,1,1,140,6.27,36.01,2023-04-24,1164.0,0.2915,25.19,48.54,62.47,2023-09-20,38.69,104,0,111.25,-1.92
DALMIASUG,L120,0,ea2231da55fc,0,3002,2016-08-04,164.65,2016-11-17,98.75,40.02,120,0.605,0.705,9.701e-05,0.426,0.592,0.895,0.5802,0,2017-01-23,5.16,2017-02-09,182.95,161.4,11.78,15,0,0,195.7,-6.23,0,0,2017-03-03,183.5,3.21,0,0,27,9.32,4.74,2017-03-06,184.45,0.4861,-25.37,-13.23,-57.39,2017-03-06,1.95,1,0,4.64,-58.47
DALMIASUG,L180,0,ea2231da55fc,0,3034,2016-08-04,164.65,2016-11-17,98.75,40.02,180,0.542,0.705,5.662e-05,0.412,0.406,1.038,0.3575,0,2017-03-16,3.62,2017-03-29,178.55,166.7,6.64,15,1,0,195.7,-7.18,0,0,2017-04-21,181.65,4.68,0,0,24,3.45,2.56,2017-04-24,181.8,0.3767,-16.2,-2.61,-65.1,2017-04-24,-0.47,1,0,6.16,-65.29
