date,invested_pct
2008-03-19,0.0
2008-03-24,0.0
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,0.0
2008-04-01,0.0
2008-04-02,0.0
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,0.0
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,0.0
2008-04-15,0.0
2008-04-16,0.0
2008-04-17,0.0
2008-04-21,0.0
2008-04-22,0.0
2008-04-23,0.0
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,6.4963
2008-04-30,19.2605
2008-05-02,19.4911
2008-05-05,19.4001
2008-05-06,18.7572
2008-05-07,18.7282
2008-05-08,18.5912
2008-05-09,18.1724
2008-05-12,18.1685
2008-05-13,18.2504
2008-05-14,18.5089
2008-05-15,18.761
2008-05-16,19.0481
2008-05-20,18.8351
2008-05-21,18.7147
2008-05-22,24.6572
2008-05-23,24.6705
2008-05-26,24.3677
2008-05-27,24.2023
2008-05-28,24.7393
2008-05-29,24.7734
2008-05-30,24.7751
2008-06-02,23.6327
2008-06-03,23.4511
2008-06-04,22.6069
2008-06-05,12.5564
2008-06-06,12.6686
2008-06-09,12.8569
2008-06-10,12.7819
2008-06-11,12.7063
2008-06-12,12.5702
2008-06-13,12.9876
2008-06-16,12.9083
2008-06-17,12.7761
2008-06-18,12.5754
2008-06-19,12.4294
2008-06-20,11.8721
2008-06-23,6.574
2008-06-24,6.3734
2008-06-25,6.3679
2008-06-26,6.3816
2008-06-27,6.3881
2008-06-30,6.5167
2008-07-01,6.2613
2008-07-02,6.4535
2008-07-03,6.2147
2008-07-04,6.2784
2008-07-07,6.1796
2008-07-08,6.1601
2008-07-09,6.3473
2008-07-10,6.3499
2008-07-11,6.4192
2008-07-14,6.5503
2008-07-15,6.2178
2008-07-16,6.1416
2008-07-17,6.3109
2008-07-18,6.5177
2008-07-21,6.7021
2008-07-22,6.6999
2008-07-23,6.821
2008-07-24,6.6927
2008-07-25,6.8961
2008-07-28,6.8366
2008-07-29,6.649
2008-07-30,6.736
2008-07-31,6.5847
2008-08-01,6.423
2008-08-04,12.912
2008-08-05,13.034
2008-08-06,13.0388
2008-08-07,12.8728
2008-08-08,12.6224
2008-08-11,12.6106
2008-08-12,12.5492
2008-08-13,12.8
2008-08-14,13.0012
2008-08-18,12.7001
2008-08-19,12.9165
2008-08-20,12.9324
2008-08-21,12.7174
2008-08-22,12.9182
2008-08-25,12.7511
2008-08-26,12.8158
2008-08-27,12.6949
2008-08-28,12.6228
2008-08-29,12.5815
2008-09-01,12.7475
2008-09-02,12.9207
2008-09-04,13.0448
2008-09-05,19.2566
2008-09-08,19.2618
2008-09-09,19.118
2008-09-10,19.3701
2008-09-11,19.0573
2008-09-12,19.2039
2008-09-15,18.5718
2008-09-16,18.482
2008-09-17,18.2154
2008-09-18,12.5064
2008-09-19,12.4327
2008-09-22,12.4111
2008-09-23,12.3989
2008-09-24,12.1459
2008-09-25,12.3013
2008-09-26,12.2386
2008-09-29,12.0004
2008-09-30,12.2817
2008-10-01,12.5841
2008-10-03,12.4932
2008-10-06,12.2727
2008-10-07,12.344
2008-10-08,11.8748
2008-10-10,10.2907
2008-10-13,0.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,0.0
2008-10-17,0.0
2008-10-20,0.0
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,0.0
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,0.0
2008-11-05,0.0
2008-11-06,0.0
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-14,0.0
2008-11-17,0.0
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-21,0.0
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,0.0
2008-12-04,0.0
2008-12-05,0.0
2008-12-08,0.0
2008-12-10,0.0
2008-12-11,0.0
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-01,0.0
2009-01-02,0.0
2009-01-05,0.0
2009-01-06,0.0
2009-01-07,0.0
2009-01-09,0.0
2009-01-12,0.0
2009-01-13,0.0
2009-01-14,0.0
2009-01-15,0.0
2009-01-16,0.0
2009-01-19,0.0
2009-01-20,0.0
2009-01-21,0.0
2009-01-22,0.0
2009-01-23,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-01-29,0.0
2009-01-30,0.0
2009-02-02,0.0
2009-02-03,0.0
2009-02-04,0.0
2009-02-05,0.0
2009-02-06,0.0
2009-02-09,0.0
2009-02-10,0.0
2009-02-11,0.0
2009-02-12,0.0
2009-02-13,0.0
2009-02-16,6.2499
2009-02-17,6.3235
2009-02-18,6.2332
2009-02-19,6.2212
2009-02-20,6.1242
2009-02-24,5.9949
2009-02-25,5.9717
2009-02-26,6.1899
2009-02-27,6.2071
2009-03-02,6.0146
2009-03-03,6.0008
2009-03-04,6.1935
2009-03-05,6.2491
2009-03-06,6.1926
2009-03-09,6.2403
2009-03-12,6.4832
2009-03-13,6.4199
2009-03-16,6.4404
2009-03-17,6.5024
2009-03-18,6.6692
2009-03-19,6.6196
2009-03-20,6.6653
2009-03-23,6.6867
2009-03-24,6.7348
2009-03-25,6.7551
2009-03-26,6.895
2009-03-27,7.2994
2009-03-30,7.001
2009-03-31,7.1625
2009-04-01,6.9456
2009-04-02,13.156
2009-04-06,13.495
2009-04-08,13.4191
2009-04-09,13.0975
2009-04-13,13.0374
2009-04-15,13.3506
2009-04-16,13.6045
2009-04-17,13.8596
2009-04-20,13.8067
2009-04-21,13.5212
2009-04-22,13.4104
2009-04-23,13.7027
2009-04-24,13.7559
2009-04-27,13.5489
2009-04-28,13.5767
2009-04-29,14.0994
2009-05-04,14.3966
2009-05-05,14.5368
2009-05-06,20.8558
2009-05-07,21.1254
2009-05-08,27.1057
2009-05-11,33.0007
2009-05-12,33.531
2009-05-13,39.5521
2009-05-14,39.6195
2009-05-15,39.7781
2009-05-18,43.1712
2009-05-19,48.9284
2009-05-20,49.161
2009-05-21,48.9251
2009-05-22,49.0527
2009-05-25,49.4085
2009-05-26,49.1376
2009-05-27,49.6743
2009-05-28,49.8827
2009-05-29,56.7545
2009-06-01,57.4217
2009-06-02,57.4537
2009-06-03,58.3022
2009-06-04,58.6943
2009-06-05,65.0697
2009-06-08,64.3834
2009-06-09,64.9004
2009-06-10,65.4698
2009-06-11,65.4131
2009-06-12,64.9453
2009-06-15,70.8935
2009-06-16,71.2333
2009-06-17,70.6991
2009-06-18,70.3822
2009-06-19,70.9012
2009-06-22,70.6904
2009-06-23,70.7982
2009-06-24,71.5416
2009-06-25,71.6023
2009-06-26,71.682
2009-06-29,73.2146
2009-06-30,72.7378
2009-07-01,79.139
2009-07-02,79.1776
2009-07-03,79.3041
2009-07-06,78.5136
2009-07-07,78.9147
2009-07-08,78.4677
2009-07-09,71.9625
2009-07-10,71.8769
2009-07-13,71.4018
2009-07-14,72.0332
2009-07-15,72.6234
2009-07-16,72.7738
2009-07-17,73.304
2009-07-20,80.135
2009-07-21,92.5151
2009-07-22,92.4223
2009-07-23,92.5245
2009-07-24,92.5509
2009-07-27,98.8115
2009-07-28,98.8266
2009-07-29,98.8224
2009-07-30,98.8332
2009-07-31,98.8427
2009-08-03,98.8651
2009-08-04,98.8574
2009-08-05,98.8589
2009-08-06,98.8201
2009-08-07,98.7975
2009-08-10,98.7709
2009-08-11,92.2639
2009-08-12,92.1711
2009-08-13,98.653
2009-08-14,98.6508
2009-08-17,98.603
2009-08-18,79.217
2009-08-19,78.9401
2009-08-20,78.9034
2009-08-21,79.2119
2009-08-24,86.0741
2009-08-25,86.1963
2009-08-26,86.3005
2009-08-27,86.2484
2009-08-28,92.4493
2009-08-31,92.4745
2009-09-01,92.4772
2009-09-02,92.3982
2009-09-03,92.4401
2009-09-04,98.7505
2009-09-07,98.7656
2009-09-08,98.7549
2009-09-09,98.763
2009-09-10,98.7765
2009-09-11,98.7782
2009-09-14,98.7735
2009-09-15,98.8068
2009-09-16,98.8231
2009-09-17,98.8195
2009-09-18,98.8345
2009-09-22,98.8624
2009-09-23,98.8574
2009-09-24,98.8652
2009-09-25,98.8573
2009-09-29,98.8612
2009-09-30,98.8683
2009-10-01,98.8617
2009-10-05,98.8657
2009-10-06,98.8785
2009-10-07,98.8891
2009-10-08,98.8989
2009-10-09,98.889
2009-10-12,98.9058
2009-10-14,98.9212
2009-10-15,98.9257
2009-10-16,98.9192
2009-10-17,98.919
2009-10-20,98.9242
2009-10-21,98.9077
2009-10-22,98.8972
2009-10-23,98.9211
2009-10-26,98.9189
