variant,symbol,direction,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
vol_3x_atr_floor,ADANIPORTS,SHORT,2023-02-02,2023-02-07,510.00,550.80,178,5,INITIAL_STOP,-7262.40,-7451.22
vol_3x_atr_floor,GODREJPROP,SHORT,2023-02-24,2023-03-03,1091.30,1155.47,82,7,INITIAL_STOP,-5262.29,-5446.52
vol_3x_atr_floor,HDFCLIFE,SHORT,2023-02-03,2023-04-05,496.00,507.75,183,61,MAX_HOLD,-2150.25,-2333.94
vol_3x_atr_floor,DIVISLAB,SHORT,2023-02-06,2023-04-10,2810.00,2909.65,32,63,MAX_HOLD,-3188.80,-3371.83
vol_3x_atr_floor,INFY,SHORT,2023-04-18,2023-06-19,1269.95,1294.00,70,62,MAX_HOLD,-1683.50,-1862.98
vol_3x_atr_floor,VEDL,SHORT,2023-08-08,2023-10-09,199.25,181.70,446,62,MAX_HOLD,7827.30,7657.40
vol_3x_atr_floor,HDFCBANK,SHORT,2024-01-24,2024-01-25,690.10,726.33,129,1,INITIAL_STOP,-4673.20,-4855.92
vol_3x_atr_floor,KOTAKBANK,SHORT,2024-04-26,2024-06-03,1642.45,1735.77,54,38,INITIAL_STOP,-5039.24,-5221.66
vol_3x_atr_floor,INDUSINDBK,SHORT,2024-10-28,2024-12-27,1051.40,953.40,84,60,MAX_HOLD,8232.00,8063.60
vol_3x_atr_floor,ASIANPAINT,SHORT,2024-11-12,2025-01-13,2535.00,2252.65,34,62,MAX_HOLD,9599.90,9437.12
vol_3x_atr_floor,IDFCFIRSTB,SHORT,2025-01-28,2025-01-30,57.80,61.87,1564,2,INITIAL_STOP,-6363.87,-6551.03
vol_3x_atr_floor,AXISBANK,SHORT,2025-01-20,2025-03-07,992.05,1044.67,91,46,INITIAL_STOP,-4788.57,-4973.91
vol_3x_atr_floor,POWERGRID,SHORT,2025-03-03,2025-03-07,253.00,268.47,354,4,INITIAL_STOP,-5476.29,-5660.89
vol_3x_atr_floor,INDUSINDBK,SHORT,2025-03-12,2025-03-13,630.00,680.40,140,1,INITIAL_STOP,-7056.00,-7239.46
vol_3x_atr_floor,TCS,SHORT,2025-03-03,2025-03-24,3485.00,3641.66,25,21,INITIAL_STOP,-3916.60,-4094.77
vol_3x_atr_floor,BANKBARODA,SHORT,2025-02-01,2025-03-27,208.80,221.13,430,54,INITIAL_STOP,-5300.75,-5485.62
vol_3x_atr_floor,TATAMOTORS,SHORT,2025-01-31,2025-04-01,706.00,671.85,127,60,MAX_HOLD,4337.05,4162.06
vol_3x_atr_floor,TATAMOTORS,SHORT,2025-04-08,2025-04-23,591.20,638.50,147,15,INITIAL_STOP,-6952.51,-7133.28
vol_3x_atr_floor,DABUR,SHORT,2025-04-04,2025-04-24,466.90,491.52,187,20,INITIAL_STOP,-4603.96,-4783.19
vol_3x_atr_floor,SIEMENS,SHORT,2025-04-08,2025-05-20,2938.35,3173.42,29,42,INITIAL_STOP,-6816.97,-6994.21
vol_3x_atr_floor,COLPAL,SHORT,2025-07-24,2025-09-01,2281.10,2372.62,37,39,INITIAL_STOP,-3386.18,-3558.37
vol_3x_atr_floor,TATAMOTORS,SHORT,2025-10-15,2025-10-17,403.00,396.60,211,2,END_OF_BACKTEST,1350.40,1181.68
vol_3x_atr_floor,TRENT,SHORT,2025-11-11,2025-12-31,4295.00,4279.00,19,50,END_OF_BACKTEST,304.00,141.09
vol_3x_adx,TATACONSUM,SHORT,2019-02-06,2019-03-01,181.75,194.90,550,23,INITIAL_STOP,-7231.46,-7438.61
vol_3x_adx,PERSISTENT,SHORT,2019-07-31,2019-08-09,251.00,271.08,395,9,INITIAL_STOP,-7931.60,-8137.82
vol_3x_adx,TATAMOTORS,SHORT,2019-08-22,2019-08-27,112.00,120.96,878,5,INITIAL_STOP,-7866.88,-8071.42
vol_3x_adx,CUMMINSIND,SHORT,2019-08-09,2019-10-09,605.00,568.40,164,61,MAX_HOLD,6002.40,5809.96
vol_3x_adx,IOC,SHORT,2020-01-23,2020-01-24,60.44,64.49,1625,1,INITIAL_STOP,-6575.41,-6778.42
vol_3x_adx,VEDL,SHORT,2020-03-02,2020-03-09,88.15,66.11,1106,7,TARGET,24373.47,24202.86
vol_3x_adx,TATAPOWER,SHORT,2020-02-27,2020-03-12,49.45,37.09,1972,14,TARGET,24378.85,24208.20
vol_3x_adx,GAIL,SHORT,2020-03-12,2020-03-13,49.29,53.23,2027,1,INITIAL_STOP,-7992.87,-8200.68
vol_3x_adx,IDFCFIRSTB,SHORT,2020-03-13,2020-03-16,24.80,26.78,4128,3,INITIAL_STOP,-8189.95,-8402.89
vol_3x_adx,TATASTEEL,SHORT,2020-03-13,2020-03-16,22.87,24.70,4476,3,INITIAL_STOP,-8189.29,-8402.21
vol_3x_adx,TCS,SHORT,2020-03-13,2020-03-16,1687.90,1822.93,60,3,INITIAL_STOP,-8101.92,-8312.57
vol_3x_adx,ADANIPORTS,SHORT,2020-03-13,2020-03-17,260.00,280.80,393,4,INITIAL_STOP,-8174.40,-8386.93
vol_3x_adx,ITC,SHORT,2020-03-13,2020-03-19,129.75,140.13,789,6,INITIAL_STOP,-8189.82,-8402.76
vol_3x_adx,INDUSINDBK,SHORT,2020-03-19,2020-03-20,414.75,447.93,236,1,INITIAL_STOP,-7830.48,-8034.07
vol_3x_adx,POWERGRID,SHORT,2020-03-19,2020-03-20,78.25,84.51,1255,1,INITIAL_STOP,-7856.30,-8060.56
vol_3x_adx,KOTAKBANK,SHORT,2020-03-19,2020-03-20,1095.05,1182.65,89,1,INITIAL_STOP,-7796.76,-7999.47
vol_3x_adx,AXISBANK,SHORT,2020-03-13,2020-03-23,516.95,387.71,198,10,TARGET,25589.03,25409.90
vol_3x_adx,AXISBANK,SHORT,2020-03-24,2020-03-25,331.95,358.51,293,1,INITIAL_STOP,-7780.91,-7983.21
vol_3x_adx,INDUSINDBK,SHORT,2020-03-25,2020-03-26,292.00,315.36,333,1,INITIAL_STOP,-7778.88,-7981.13
vol_3x_adx,IDFCFIRSTB,SHORT,2020-03-20,2020-03-27,20.95,22.63,4647,7,INITIAL_STOP,-7788.37,-7990.87
vol_3x_adx,NTPC,SHORT,2020-03-19,2020-04-08,78.55,84.83,1250,20,INITIAL_STOP,-7855.00,-8059.23
vol_3x_adx,CUMMINSIND,SHORT,2020-04-08,2020-04-09,286.00,308.88,332,1,INITIAL_STOP,-7596.16,-7793.66
vol_3x_adx,HDFCBANK,SHORT,2020-03-13,2020-05-12,490.00,450.80,208,60,MAX_HOLD,8153.60,7957.91
vol_3x_adx,HDFCLIFE,SHORT,2022-02-15,2022-02-18,564.00,597.44,167,3,INITIAL_STOP,-5584.18,-5778.14
vol_3x_adx,MCX,SHORT,2022-02-25,2022-03-02,1220.00,1317.60,76,5,INITIAL_STOP,-7417.60,-7610.46
vol_3x_adx,HDFCLIFE,SHORT,2022-03-02,2022-03-03,518.00,553.18,180,1,INITIAL_STOP,-6332.70,-6525.51
vol_3x_adx,PNB,SHORT,2022-02-25,2022-03-10,32.85,35.48,2853,13,INITIAL_STOP,-7497.68,-7692.62
vol_3x_adx,HINDUNILVR,SHORT,2022-03-07,2022-03-10,1979.50,2086.58,46,3,INITIAL_STOP,-4925.77,-5112.80
vol_3x_adx,DRREDDY,SHORT,2022-03-03,2022-03-23,775.80,822.89,119,20,INITIAL_STOP,-5603.55,-5793.79
vol_3x_adx,PNB,SHORT,2022-05-13,2022-05-30,28.62,30.83,3160,17,INITIAL_STOP,-6980.16,-7168.01
vol_3x_adx,JSWSTEEL,SHORT,2022-05-24,2022-07-13,548.95,592.87,164,50,INITIAL_STOP,-7202.22,-7389.48
vol_3x_adx,GRASIM,SHORT,2022-06-06,2022-07-19,1328.70,1435.00,67,43,INITIAL_STOP,-7121.83,-7307.00
vol_3x_adx,VEDL,SHORT,2022-06-21,2022-07-20,197.85,213.68,453,29,INITIAL_STOP,-7170.08,-7356.51
vol_3x_adx,TATASTEEL,SHORT,2022-05-24,2022-07-25,97.23,90.34,930,62,MAX_HOLD,6407.70,6233.26
vol_3x_adx,DIVISLAB,SHORT,2022-05-26,2022-07-25,3550.00,3774.30,25,60,MAX_HOLD,-5607.50,-5790.61
vol_3x_adx,MUTHOOTFIN,SHORT,2022-05-30,2022-07-29,1100.00,1065.65,82,60,MAX_HOLD,2816.70,2639.12
vol_3x_adx,WIPRO,SHORT,2022-10-14,2022-11-28,189.75,200.24,462,45,INITIAL_STOP,-4845.67,-5025.84
vol_3x_adx,ADANIPORTS,SHORT,2023-01-30,2023-02-01,620.00,465.00,140,2,TARGET,21700.00,21548.10
vol_3x_adx,ADANIPORTS,SHORT,2023-02-02,2023-02-07,510.00,550.80,175,5,INITIAL_STOP,-7140.00,-7325.64
vol_3x_adx,HDFCLIFE,SHORT,2023-02-03,2023-04-05,496.00,507.75,180,61,MAX_HOLD,-2115.00,-2295.68
vol_3x_adx,INFY,SHORT,2023-04-18,2023-06-19,1269.95,1294.00,69,62,MAX_HOLD,-1659.45,-1836.36
vol_3x_adx,HDFCBANK,SHORT,2024-01-24,2024-01-25,690.10,726.33,128,1,INITIAL_STOP,-4636.98,-4818.28
vol_3x_adx,INDUSINDBK,SHORT,2024-10-28,2024-12-27,1051.40,953.40,83,60,MAX_HOLD,8134.00,7967.60
vol_3x_adx,ASIANPAINT,SHORT,2024-11-12,2025-01-13,2535.00,2252.65,34,62,MAX_HOLD,9599.90,9437.12
vol_3x_adx,AXISBANK,SHORT,2025-01-20,2025-03-07,992.05,1044.67,90,46,INITIAL_STOP,-4735.95,-4919.25
vol_3x_adx,POWERGRID,SHORT,2025-03-03,2025-03-07,253.00,268.47,354,4,INITIAL_STOP,-5476.29,-5660.89
vol_3x_adx,INDUSINDBK,SHORT,2025-03-12,2025-03-13,630.00,680.40,140,1,INITIAL_STOP,-7056.00,-7239.46
vol_3x_adx,TCS,SHORT,2025-03-03,2025-03-24,3485.00,3641.66,25,21,INITIAL_STOP,-3916.60,-4094.77
vol_3x_adx,BANKBARODA,SHORT,2025-02-01,2025-03-27,208.80,221.13,429,54,INITIAL_STOP,-5288.42,-5472.86
vol_3x_confluence,TATACONSUM,SHORT,2019-02-06,2019-03-01,181.75,194.90,550,23,INITIAL_STOP,-7231.46,-7438.61
vol_3x_confluence,PERSISTENT,SHORT,2019-07-31,2019-08-09,251.00,271.08,395,9,INITIAL_STOP,-7931.60,-8137.82
vol_3x_confluence,TATAMOTORS,SHORT,2019-08-22,2019-08-27,112.00,120.96,878,5,INITIAL_STOP,-7866.88,-8071.42
vol_3x_confluence,CUMMINSIND,SHORT,2019-08-09,2019-10-09,605.00,568.40,164,61,MAX_HOLD,6002.40,5809.96
vol_3x_confluence,IOC,SHORT,2020-01-23,2020-01-24,60.44,64.49,1625,1,INITIAL_STOP,-6575.41,-6778.42
vol_3x_confluence,VEDL,SHORT,2020-03-02,2020-03-09,88.15,66.11,1106,7,TARGET,24373.47,24202.86
vol_3x_confluence,TATAPOWER,SHORT,2020-02-27,2020-03-12,49.45,37.09,1972,14,TARGET,24378.85,24208.20
vol_3x_confluence,GAIL,SHORT,2020-03-12,2020-03-13,49.29,53.23,2027,1,INITIAL_STOP,-7992.87,-8200.68
vol_3x_confluence,IDFCFIRSTB,SHORT,2020-03-13,2020-03-16,24.80,26.78,4128,3,INITIAL_STOP,-8189.95,-8402.89
vol_3x_confluence,TATASTEEL,SHORT,2020-03-13,2020-03-16,22.87,24.70,4476,3,INITIAL_STOP,-8189.29,-8402.21
vol_3x_confluence,TCS,SHORT,2020-03-13,2020-03-16,1687.90,1822.93,60,3,INITIAL_STOP,-8101.92,-8312.57
vol_3x_confluence,ADANIPORTS,SHORT,2020-03-13,2020-03-17,260.00,280.80,393,4,INITIAL_STOP,-8174.40,-8386.93
vol_3x_confluence,ITC,SHORT,2020-03-13,2020-03-19,129.75,140.13,789,6,INITIAL_STOP,-8189.82,-8402.76
vol_3x_confluence,INDUSINDBK,SHORT,2020-03-19,2020-03-20,414.75,447.93,236,1,INITIAL_STOP,-7830.48,-8034.07
vol_3x_confluence,POWERGRID,SHORT,2020-03-19,2020-03-20,78.25,84.51,1255,1,INITIAL_STOP,-7856.30,-8060.56
vol_3x_confluence,KOTAKBANK,SHORT,2020-03-19,2020-03-20,1095.05,1182.65,89,1,INITIAL_STOP,-7796.76,-7999.47
vol_3x_confluence,AXISBANK,SHORT,2020-03-13,2020-03-23,516.95,387.71,198,10,TARGET,25589.03,25409.90
vol_3x_confluence,AXISBANK,SHORT,2020-03-24,2020-03-25,331.95,358.51,293,1,INITIAL_STOP,-7780.91,-7983.21
vol_3x_confluence,INDUSINDBK,SHORT,2020-03-25,2020-03-26,292.00,315.36,333,1,INITIAL_STOP,-7778.88,-7981.13
vol_3x_confluence,IDFCFIRSTB,SHORT,2020-03-20,2020-03-27,20.95,22.63,4647,7,INITIAL_STOP,-7788.37,-7990.87
vol_3x_confluence,NTPC,SHORT,2020-03-19,2020-04-08,78.55,84.83,1250,20,INITIAL_STOP,-7855.00,-8059.23
vol_3x_confluence,CUMMINSIND,SHORT,2020-04-08,2020-04-09,286.00,308.88,332,1,INITIAL_STOP,-7596.16,-7793.66
vol_3x_confluence,HDFCBANK,SHORT,2020-03-13,2020-05-12,490.00,450.80,208,60,MAX_HOLD,8153.60,7957.91
vol_3x_confluence,HDFCLIFE,SHORT,2022-02-15,2022-02-18,564.00,597.44,167,3,INITIAL_STOP,-5584.18,-5778.14
vol_3x_confluence,MCX,SHORT,2022-02-25,2022-03-02,1220.00,1317.60,76,5,INITIAL_STOP,-7417.60,-7610.46
vol_3x_confluence,HDFCLIFE,SHORT,2022-03-02,2022-03-03,518.00,553.18,180,1,INITIAL_STOP,-6332.70,-6525.51
vol_3x_confluence,PNB,SHORT,2022-02-25,2022-03-10,32.85,35.48,2853,13,INITIAL_STOP,-7497.68,-7692.62
vol_3x_confluence,HINDUNILVR,SHORT,2022-03-07,2022-03-10,1979.50,2086.58,46,3,INITIAL_STOP,-4925.77,-5112.80
vol_3x_confluence,DRREDDY,SHORT,2022-03-03,2022-03-23,775.80,822.89,119,20,INITIAL_STOP,-5603.55,-5793.79
vol_3x_confluence,PNB,SHORT,2022-05-13,2022-05-30,28.62,30.83,3160,17,INITIAL_STOP,-6980.16,-7168.01
vol_3x_confluence,JSWSTEEL,SHORT,2022-05-24,2022-07-13,548.95,592.87,164,50,INITIAL_STOP,-7202.22,-7389.48
vol_3x_confluence,GRASIM,SHORT,2022-06-06,2022-07-19,1328.70,1435.00,67,43,INITIAL_STOP,-7121.83,-7307.00
vol_3x_confluence,VEDL,SHORT,2022-06-21,2022-07-20,197.85,213.68,453,29,INITIAL_STOP,-7170.08,-7356.51
vol_3x_confluence,TATASTEEL,SHORT,2022-05-24,2022-07-25,97.23,90.34,930,62,MAX_HOLD,6407.70,6233.26
vol_3x_confluence,DIVISLAB,SHORT,2022-05-26,2022-07-25,3550.00,3774.30,25,60,MAX_HOLD,-5607.50,-5790.61
vol_3x_confluence,MUTHOOTFIN,SHORT,2022-05-30,2022-07-29,1100.00,1065.65,82,60,MAX_HOLD,2816.70,2639.12
vol_3x_confluence,WIPRO,SHORT,2022-10-14,2022-11-28,189.75,200.24,462,45,INITIAL_STOP,-4845.67,-5025.84
vol_3x_confluence,ADANIPORTS,SHORT,2023-01-30,2023-02-01,620.00,465.00,140,2,TARGET,21700.00,21548.10
vol_3x_confluence,ADANIPORTS,SHORT,2023-02-02,2023-02-07,510.00,550.80,175,5,INITIAL_STOP,-7140.00,-7325.64
vol_3x_confluence,HDFCLIFE,SHORT,2023-02-03,2023-04-05,496.00,507.75,180,61,MAX_HOLD,-2115.00,-2295.68
vol_3x_confluence,INFY,SHORT,2023-04-18,2023-06-19,1269.95,1294.00,69,62,MAX_HOLD,-1659.45,-1836.36
vol_3x_confluence,HDFCBANK,SHORT,2024-01-24,2024-01-25,690.10,726.33,128,1,INITIAL_STOP,-4636.98,-4818.28
vol_3x_confluence,INDUSINDBK,SHORT,2024-10-28,2024-12-27,1051.40,953.40,83,60,MAX_HOLD,8134.00,7967.60
vol_3x_confluence,ASIANPAINT,SHORT,2024-11-12,2025-01-13,2535.00,2252.65,34,62,MAX_HOLD,9599.90,9437.12
vol_3x_confluence,AXISBANK,SHORT,2025-01-20,2025-03-07,992.05,1044.67,90,46,INITIAL_STOP,-4735.95,-4919.25
vol_3x_confluence,POWERGRID,SHORT,2025-03-03,2025-03-07,253.00,268.47,354,4,INITIAL_STOP,-5476.29,-5660.89
vol_3x_confluence,INDUSINDBK,SHORT,2025-03-12,2025-03-13,630.00,680.40,140,1,INITIAL_STOP,-7056.00,-7239.46
vol_3x_confluence,TCS,SHORT,2025-03-03,2025-03-24,3485.00,3641.66,25,21,INITIAL_STOP,-3916.60,-4094.77
vol_3x_confluence,BANKBARODA,SHORT,2025-02-01,2025-03-27,208.80,221.13,429,54,INITIAL_STOP,-5288.42,-5472.86
